Gene_Name	CD-coefficient	Significance
DDIT4	0.04883148948644983	-0.16056375925443875
RPL19	0.047983318739898605	-0.24151033562800417
HSP90AB1	0.04782706927768896	-0.23607749916330506
RPL13	0.046745641175930545	-0.24204766191188404
GZMB	0.0451109924329643	-0.22426589150238985
HIST1H2BK	0.04507966622582309	-0.2298494786690159
GLUL	0.04369013962454107	-0.21531128155193985
RPS4X	0.04331599830975565	-0.23608797376029578
RPS2	0.04265473927445929	-0.23731043709441813
PANK3	0.042278880282393926	-0.2734422201078345
ITGA6	0.04192037238378861	-0.2452326191556633
HIST2H2AB	0.04141854474125644	-0.2306651206714201
CD7	0.040737575318710424	-0.1267639972502615
MCTP2	0.039860695271622	-0.2669310360048795
CPD	0.0391991434060568	-0.1483136755614711
NPM1	0.03917226392881287	-0.27425776386415757
RPS7	0.03890900388477009	-0.23556474627055668
MYL12A	0.03860181023475629	-0.2732050342428989
YBX1	0.03829706826835241	-0.06672408256705353
HIST1H2BF	0.03817593937233126	-0.22970322999745507
RASSF8	0.038043364651722006	-0.25643478402343517
HIST1H2BH	0.03784373527546407	-0.22976170212175964
ZFP36L2	0.03781306894391087	-0.050541111921326154
HIST1H3G	0.037754179466618805	-0.23017068084394235
ARHGDIB	0.03767319386006199	-0.08338952130376555
HIST1H2AL	0.03731129813404302	-0.22946926622924016
PARP8	0.036029256419568924	-0.2732832439303438
RIPOR2	0.03590045505466189	-0.25073145551329296
HIST1H2BD	0.03523714392918557	-0.22964472841261205
S1PR1	0.035116136504278715	-0.23146948815484159
NACA	0.03414153563601261	-0.2735303141278513
HMGB1	0.03360727224680692	-0.23208027310444973
ARL4C	0.03291463840890464	-0.08490144479270645
EGLN1	0.03263111462922185	-0.1788833976682175
HIST1H4F	0.032549783538730025	-0.23043273403065095
SAP30	0.03217566005516664	-0.23046176751967096
HIST1H2BC	0.0320777892487039	-0.2296154900647438
CD55	0.03205799191231218	-0.12657490701000707
CYTIP	0.03200980859802709	-0.15738093318573018
RPS27A	0.031628955284523516	-0.23699208242581327
HIST1H3I	0.03149790642171915	-0.2302289520489907
PABPC1	0.03142549446923593	-0.2735991984631846
HIST2H2AC	0.031192442478590366	-0.23069411232272008
IL6ST	0.030644438628917445	-0.24136891699087362
RPS19	0.03040935314012465	-0.23743728434429268
ANXA2	0.030197436597725006	-0.0734686377013135
RPS5	0.03017695387598111	-0.23595744370742788
AKAP13	0.02978204712088222	-0.046719578539771794
HNRNPF	0.029707504141898714	-0.23373065420281275
PRDM1	0.02951672818552709	-0.2660340372998044
RPL27	0.02903636081063791	-0.24054707650505558
RPL12	0.028852231744167112	-0.2421369623810315
CALM1	0.02881227099798605	-0.11430571328838669
HIST1H2AI	0.02879173846383718	-0.22938144528599808
HIST1H3H	0.028602852918470062	-0.23019982021901159
RPL18A	0.028417174274018242	-0.2415699899272391
RPLP1	0.028354808468359576	-0.23844648895736686
IQGAP2	0.02814408102025279	-0.24392347925348662
FAU	0.027930059298776348	-0.197964891771848
GNLY	0.027605972082501734	-0.21665644107038337
HIST1H2BI	0.027488225640006095	-0.22979096078117867
IQGAP1	0.02698085163109486	-0.24389813113125883
RPS11	0.026915780556455122	-0.23794310380199535
SLC38A1	0.026884052206505298	-0.2093396976403874
SRGN	0.026739496967436632	-0.18598155432541563
RPL18	0.026657746332252583	-0.24159980200148357
RPS3A	0.02629121857768723	-0.23644604740452335
SYTL3	0.026250678576495896	-0.171978740080301
RPL26	0.025857179837907918	-0.24066856134773962
RPL23A	0.025755719106847718	-0.24112125786444294
AGO2	0.0255248259912107	-0.04517456011816971
RPL7	0.025491657062663164	-0.23900954749615377
RPL11	0.02541752813082001	-0.24216671912733728
SLA	0.025054356376914087	-0.21563666636480694
RPL27A	0.024696236168591887	-0.24051663531035072
ERAP2	0.02461849257679152	-0.1867383727208862
CLASP1	0.02449444039885383	-0.13963135470283497
HIST1H2AG	0.02449370777710986	-0.22932284775023667
CD53	0.024417548811251532	-0.12653710276958163
EIF4G2	0.02405955886045052	-0.18166269398659335
CREG1	0.024008499926112748	-0.15006217210802061
SLC38A2	0.02390400491199113	-0.20925587374486943
RPS20	0.023591043890672025	-0.2372786301055615
BTG1	0.023579536155754675	-0.10432592495941702
ANTXR2	0.023550276395803413	-0.07335709346976939
RPS16	0.023504979470615715	-0.23756385484206388
HIST1H2AB	0.023453607037461115	-0.2292348953624211
RPS23	0.02336548962031303	-0.2371830778460028
MT-CYB	0.02335444047883591	-0.2723191555950786
HIST1H3F	0.02320440992522011	-0.23014153962290154
CORO1A	0.023025532046264206	-0.1470121188828293
TLE1	0.022749201387520634	-0.1538478072160292
RPL8	0.022637258169648164	-0.238603443931234
RPL10	0.022449068440790646	-0.24234484179819188
HIST1H4C	0.022213653007816112	-0.2303454276988782
SNORA73B	0.02208988668682809	-0.19875133800298916
XBP1	0.02208155078782856	-0.06963860742408567
ATP2B4	0.02203769257744497	-0.09106588956901279
ACTR3	0.021902457871057594	-0.03992602744798908
ITGB1	0.021890798766305137	-0.24550745681973002
RPL29	0.021811687116498096	-0.24045570756928392
S100A6	0.021709634729539802	-0.23160793514598843
MKI67	0.021706088665260394	-0.270367038951391
GDI2	0.02145582797390719	-0.21227396863529222
PTP4A2	0.021375643020320988	-0.2619569050108956
RPS24	0.02127813209618601	-0.2371194179038777
CSDE1	0.020865977842693603	-0.1514403765322661
HNRNPC	0.020828940716520274	-0.23356125794503646
ATP5F1A	0.020793746519010864	-0.09117837671011263
CCT5	0.020781371661815786	-0.12483368174097313
TUBA4A	0.020728647235106958	-0.11089946529007666
ITGA4	0.020521751252181194	-0.24518258325409886
NAP1L1	0.02034942680987542	-0.2736318337269235
HIST1H2BE	0.020344258074351102	-0.22967398005281617
CEMIP2	0.02033462029744203	-0.13194952335938268
TMEM173	0.020237902181824793	-0.14773000986931495
COTL1	0.02016434931038106	-0.14719830796731823
HIST1H2BN	0.020003458099568574	-0.22993718987162381
RASA2	0.019982257308227284	-0.2568951186027956
TMPO	0.019856740082489062	-0.14074807715836712
TPM3	0.019791316014323046	-0.1319147281453954
HIST1H2BM	0.01970076458237208	-0.2299079478573604
YWHAQ	0.019653983535050108	-0.06377334473423435
LDHA	0.019621317556500602	-0.25557316588989576
RAN	0.019582566159478218	-0.2575641610442132
IRAK3	0.019422241986715376	-0.24412616704950998
HIST1H2BJ	0.01941029965537604	-0.22982021966068109
PPIB	0.019286754096716166	-0.2674963019168989
GIMAP4	0.019250014764388354	-0.21373207245341494
ENO1	0.019097672128983504	-0.1846033365033131
CLTC	0.019056222401480107	-0.14173430291708192
RCBTB2	0.01892977267302825	-0.2546389155472145
HIST1H4E	0.018899028563567268	-0.2304036462018011
AHNAK	0.018752219535203864	-0.045857251075403505
UBA52	0.01870674168304212	-0.10490379251885418
RUNX2	0.018662441489915655	-0.2323979364294101
MT-ND2	0.01860421787054706	-0.27233296639238574
RPL15	0.018515002488928897	-0.24171942996450646
PSMA7	0.018429325397564447	-0.26360727574698395
EIF4B	0.018363916994066278	-0.1811946129994132
RPL6	0.01833602779495459	-0.2390719126898173
MCM7	0.01810764988272076	-0.26677131818108835
HNRNPK	0.0179812148902283	-0.23387155148634967
TBCEL	0.017803652227585783	-0.16651244355702932
ARF1	0.01779841403895287	-0.08165318015809188
DDX17	0.0177475148710352	-0.16101228482216262
EMB	0.017704234491971168	-0.18335147862137233
TUBB4B	0.017699352004536043	-0.11062653998557159
HIST1H4D	0.017677551484770498	-0.23037454346313263
CFLAR	0.0175396311614153	-0.1353073266169629
RPL23	0.01750400523701754	-0.2411512330328277
FTL	0.017461727934405754	-0.20710531922232542
PDE3B	0.01740529730995152	-0.2727156831759907
TFRC	0.017383263574186743	-0.1599207830994399
HNRNPA1	0.017300668309711293	-0.23316487907819053
NFKBIA	0.017178356241197536	-0.2741874098308309
EIF5A	0.01702984081959695	-0.18184276354378787
USP34	0.016999018244706798	-0.0904141683369617
RAD21	0.016893332385094353	-0.25836669421606756
ADD3	0.01687046106738476	-0.041940090682786604
ANXA5	0.016848285415401065	-0.07365448474084337
FOXO1	0.016788125173326656	-0.20517687514469937
DPP4	0.016729284456734883	-0.17177855299356007
SLC25A5	0.016596433997234945	-0.21200608613103533
NOTCH2	0.016559136998089693	-0.274262039133663
RPS12	0.016468743057506362	-0.2378800098791497
IL2RA	0.016464820473348955	-0.2411593641821267
PPP2R5C	0.016437221762106494	-0.26657050482890804
RPL35	0.016415198199372413	-0.24005840920524668
HADHA	0.016358029940526857	-0.2250889673039275
CAP1	0.01630389067461476	-0.11513359005957062
CASP8	0.01628826712052563	-0.11713208708986461
PBRM1	0.01627743675968639	-0.2731616666029456
DIP2A	0.016247324434273663	-0.16576550052100666
HPGD	0.01603250983827257	-0.23502168753466782
CHD7	0.01597800121411635	-0.13636054213031706
XRCC5	0.01593050091011178	-0.06785164253160059
LPAR3	0.01576929507249646	-0.2612843847416664
CDC42SE1	0.01565478199539437	-0.12843023294168202
MCM3	0.015554332297046529	-0.2666906000719718
CYBA	0.015485900531984382	-0.15607164416832484
WDR1	0.015481512776894864	-0.07658076151458126
SAT1	0.01540808151445055	-0.22986539912880632
MMRN1	0.015407610238838246	-0.2707301370877521
ELF1	0.015230892517339903	-0.1822387863278006
RPS15	0.01523006739325258	-0.23775374383767178
TMEM120A	0.015142561427372619	-0.15015564301820372
TNFRSF18	0.01509752785375073	-0.13847824577801426
DHCR24	0.015082547127874766	-0.16432321842197894
CCT3	0.015064513438399603	-0.12475787885382783
RPL38	0.0149738640933753	-0.23972114941315148
PIM2	0.014940503421498112	-0.27083252572031
ISG20	0.014930058199653505	-0.24470668563724052
RPS8	0.014868197169840452	-0.2354664126496535
PIK3IP1	0.014862802145857007	-0.27093221389400396
MBNL1	0.01479876315277161	-0.26636428618283775
HAVCR2	0.014785463195365289	-0.22575601227399872
PARP4	0.014773254702064668	-0.2732978853655614
CDC25B	0.014700699018680848	-0.12774830879554344
TNFAIP3	0.01468683427325944	-0.13915716991925509
RAP1B	0.014652925684641825	-0.2573063394818206
PTGER2	0.014603778247027082	-0.26240684163745515
FOXN2	0.014591625304737236	-0.20507666540161112
HIST1H2BG	0.014466027169222162	-0.2297324682743315
PCNA	0.014443492359992403	-0.2729491786756168
TIPARP	0.014327240107297587	-0.1546145145625194
CTLA4	0.014204222996392141	-0.15334365110929668
SMCHD1	0.0141594397072819	-0.20413635908588834
BIRC3	0.014078919285686	-0.10018752499303944
SNRPB	0.01407816542798779	-0.1959462395326449
TCP1	0.014048204576955069	-0.16402279313230195
MDM2	0.014032605114506802	-0.26708913126433653
HIST1H4L	0.014018535788893121	-0.23057805949323631
ADAMTS1	0.014009946045153203	-0.04112777306427372
CAPN2	0.013956538616723429	-0.11543497293140047
OSBPL8	0.013909931208845937	-0.27380269557120807
PCNX1	0.013856207639199909	-0.272931929541377
CRACR2A	0.013848373981373409	-0.149465828055455
BIN1	0.013785460931952754	-0.10003656616925748
IRF4	0.013706969250059415	-0.24435403681040538
QKI	0.013671935807502596	-0.26039776656336294
TBC1D14	0.013659152282596952	-0.1679160329642515
NFIL3	0.01362611948639857	-0.27418187146366296
RPL21	0.013600414038059339	-0.24148045662497675
NSD2	0.013594064757319833	-0.27421824821957347
PRDX1	0.013591071965255786	-0.26591528083356913
INTS6	0.013515564625126325	-0.24308144423700762
HIST1H2AH	0.013292680476463023	-0.22935215049068816
ATP11B	0.013275413469046836	-0.090429508935355
LGALS3	0.013258041742931562	-0.2561484552162515
IPO5	0.013165866709303508	-0.2434655704789648
SMC4	0.013163058326405712	-0.2043075948876646
LRRC75A-AS1	0.013115470530012845	-0.26255561682790246
HIST1H4H	0.013099252581464922	-0.23046181687528866
CRISPLD1	0.01305639602333588	-0.15032271977312092
HIST2H2BF	0.013049262398865318	-0.23083902204404738
HIST1H2BO	0.012989277564661193	-0.22996642521278746
SET	0.012934371547804394	-0.2221338041566555
RPS13	0.01288360332057331	-0.23784848276077308
B2M	0.0128230158261955	-0.09455218117616962
RPL37	0.012809321941194681	-0.2398132849091943
RPL31	0.012798260280702972	-0.2402725892733074
STK24	0.01277604478102788	-0.17948673568854046
ZBED4	0.012757279091043116	-0.06057366224546701
MTHFD2	0.012711105162141804	-0.2727382740036908
KPNA2	0.012689001994041311	-0.25329355285869415
PCBP1	0.01263879420243549	-0.273109225468751
SELPLG	0.012625994576346996	-0.22469099573481388
CDK6	0.012602131914171899	-0.13017149352841562
RPL36	0.012571685039881502	-0.23993584778662125
MYL6	0.012557173326722766	-0.2732350792718311
RHOA	0.012549329912605814	-0.2517095675492141
TXK	0.012523303579613126	-0.10834981296260082
RN7SL3	0.012509796537200359	-0.24947875714513346
MYB	0.012453934426023694	-0.27311683400862735
BTF3	0.012434860878485832	-0.10421196812429692
PLEKHG3	0.012371346700365831	-0.2698707295388014
S100A10	0.012314734884910757	-0.23178032381223934
SAMSN1	0.012279342384402963	-0.2305662846922384
RPL28	0.012245645121369607	-0.2404861762393875
H1FX	0.012120696049361085	-0.2244187424341327
RPS21	0.012115712588631375	-0.23721495876787468
HSPD1	0.012095909597289223	-0.2368213466642145
NOP53	0.012047964883531565	-0.2742623050303482
MAP3K5	0.011824316031832118	-0.26524422125946306
TYMS	0.011822869516757383	-0.10676130358231195
RASGRF2	0.011749517375158666	-0.2567425584578886
SLC25A3	0.011682081438137594	-0.21266560034892257
MCM5	0.011666120441496034	-0.26674446940254953
MT-CO2	0.011663544735131568	-0.2723053086645793
RAP2B	0.011629045304419015	-0.2572198109405574
DCK	0.01160566151280763	-0.15940438858831735
RPL10A	0.011554423345418056	-0.24231521925609467
TROVE2	0.011498686613165835	-0.11933936335720396
MYO1B	0.011459569566741499	-0.2733032335479941
SSH2	0.011458938144540671	-0.18379989690608567
PXN	0.011430686883256805	-0.26074241817454663
OGFRL1	0.011394004841608006	-0.2739309044449158
SYK	0.011363029691878442	-0.17314654991321954
MBD4	0.011344104289486711	-0.2662818241997262
YWHAB	0.011285138686897145	-0.06408053008643833
RPL24	0.011258849883578599	-0.24078976604902058
CFH	0.011142936075940604	-0.13519435416552025
RASSF2	0.011077463176375372	-0.25654507093681533
ZBTB16	0.01104251128455759	-0.05963930011641627
S100A4	0.011034128172598854	-0.23167691434201043
TMED2	0.011002397527575297	-0.15123682853697995
EIF3E	0.011002337212018072	-0.18061827634273458
GPAM	0.010987617170818927	-0.2181807273617847
NAMPT	0.010961497224950887	-0.2736043476639989
MAF	0.010929208885004107	-0.2640936045721989
IGFBP7	0.010921415822825404	-0.2397871736882269
BIRC5	0.01091026883921772	-0.10022525721569336
GFOD1	0.010899464412008885	-0.21289050158481415
EIF3D	0.010885643501904902	-0.18058220255717064
AMD1	0.010880763920813887	-0.06956874422418162
ERN1	0.010813658236239877	-0.18794263822811064
PPIA	0.010801136143698273	-0.26756262137646236
LBR	0.010789876411768087	-0.2552003900726788
CMPK1	0.010786789189703171	-0.1422605083731413
RPS15A	0.01073716215726684	-0.23772216189482998
SERBP1	0.010722665575922725	-0.2232308834564095
GPR171	0.010722422501636637	-0.21953497891279689
PXYLP1	0.010701189439206558	-0.2607042759884865
SYTL2	0.010685653974460507	-0.17202987128688874
PSAP	0.01059695671769874	-0.26392729106545454
SFPQ	0.010579064606789257	-0.22087128327323213
DSTN	0.010573678979122871	-0.1729875235157396
TALDO1	0.010569215568068117	-0.16992687321340272
FES	0.010551733272528972	-0.2010991258388583
ARPP19	0.010536702990139065	-0.08648772065230687
CALR	0.010508252863283213	-0.11445635612255255
ELOVL5	0.010496422634565364	-0.18306459831148017
LAPTM5	0.010424216529085152	-0.254804387338321
SUSD1	0.010317179292500188	-0.1744065400866618
COX6C	0.010299641366593516	-0.14794210333105123
TRIR	0.010265090617158985	-0.12110727615422057
PTGER4	0.010169462574895753	-0.26237116799572074
RICTOR	0.010118020936528055	-0.251209407967429
BIN2	0.010094091452828758	-0.1000742957611385
QARS	0.010090129164360829	-0.2604363266302532
PGD	0.010021210672813393	-0.2718902893432235
UBE2Q2	0.0099968191027509	-0.10176120854482062
GNAI3	0.009973226069572039	-0.2160488392185429
SSR1	0.009956173958045596	-0.18365612445738144
UGP2	0.009952127536972874	-0.09672852983699076
CCNA2	0.009930872893712276	-0.12308784947661594
IRS2	0.009883771686522876	-0.24455578816567497
TUBA1C	0.009864199305583344	-0.11096738384855642
GNPTAB	0.009842407698632918	-0.21681603319466317
RAP1GDS1	0.009827914870702009	-0.25726308917605467
RPL37A	0.00982408144784593	-0.23978255858120268
H2AFX	0.009820582359142732	-0.22454088167819358
COPB1	0.009811868254155113	-0.14596856422344182
CD59	0.009796582843670958	-0.12665049949484117
ARF6	0.00978341030442779	-0.0818417711878667
RPL34	0.009765582040530822	-0.24018091733241131
RPL32	0.009740585806033533	-0.24024203553956613
CAPRIN1	0.009716696836814942	-0.11562334243174442
ARPC3	0.009716624774234515	-0.08626126873458433
RPS6KA3	0.009714157714911562	-0.23585951534501637
KLRC1	0.00968198849972028	-0.2527487008856434
S100B	0.009679303360389439	-0.23153881759436012
INPP4A	0.009678427894952565	-0.24251402699460756
CNBP	0.009666180951362843	-0.14274886165826012
FOXN3	0.009623257788993787	-0.20511008412832493
LCP1	0.009594085001279689	-0.2554490976175595
UQCRB	0.009593433373574177	-0.09371436578040537
ESYT1	0.009577420550060998	-0.1886844953260256
F2R	0.00953161173218993	-0.1911111693509306
CCDC6	0.009508113793646597	-0.12168290894891888
P4HB	0.009502740505678333	-0.27361908592521844
EIF3F	0.009501668353539149	-0.18069039774332135
PDS5A	0.009471834305196328	-0.27245568909509416
RNF157	0.00946304498040264	-0.24676037764886438
CCT7	0.009440606644900122	-0.12502307482692288
FOSL2	0.009429918856888727	-0.20470874921352816
MT-CO3	0.009409528037971663	-0.27231223895731443
FAM126A	0.009348171793999997	-0.19275079934604028
HMGN2	0.009333412528271481	-0.2326811873969609
MFNG	0.00931346062819051	-0.26834653540503084
GRAMD4	0.009287518441860376	-0.22078402805222336
ANK3	0.00925814574409354	-0.07079226764579435
SRSF3	0.009246946613075768	-0.18461244839543633
NSD3	0.009238111738064981	-0.27421714954622967
S1PR4	0.009148184110598893	-0.23140019407168966
EPS15	0.009136813334424548	-0.1864544766736865
EIF3L	0.00913379406552809	-0.18094264048895017
SPCS3	0.009119731104910815	-0.19004767061689787
PPP1CA	0.009064606250422342	-0.267171183730004
HIST1H2BL	0.009059670232055618	-0.22987872252880226
TAGLN2	0.009059618108685006	-0.17002962595683357
ARPC2	0.009055238309266378	-0.08622356584689106
NFKBIZ	0.009029677356243071	-0.274191453651911
KAT2B	0.009022853360785385	-0.2476174731179493
EXOC4	0.008907463495347294	-0.19009347496251727
RBM3	0.008880383477386945	-0.255513590978585
HIST1H2AC	0.008850773108151978	-0.22926421993082063
PLEKHA2	0.008823331585241198	-0.2700022085557981
EZR	0.008820642697265716	-0.1910061033871041
STMN1	0.00880954625263726	-0.1787086330853298
MORF4L1	0.008787719039515578	-0.27098832701518794
KLF9	0.008780394980636154	-0.25193136702861485
CCND2	0.00873390351621531	-0.12335338238638918
DUSP1	0.008681322732234173	-0.17379118130321472
EFHD2	0.008614503607867014	-0.17855689829063723
SSH1	0.008601690761533436	-0.18384778777873834
CNOT6L	0.008563550077482752	-0.14353586152815154
SNTB2	0.008548632585792519	-0.19517427620011518
KLF2	0.008547953406236559	-0.25175271341556693
VPS13C	0.008547439328404051	-0.08289493253971403
HIST2H2BE	0.008542939401165833	-0.23081004947261582
CCT6A	0.008480740792685583	-0.1248715732339259
FAM111A	0.008465085888760686	-0.19219386069780925
TPX2	0.008463891425606902	-0.1302839002639673
GHITM	0.008425892135794576	-0.21340825476108538
NORAD	0.008412412648526067	-0.2742622589706582
FAM169A	0.008376984291236789	-0.19372285349042984
FRYL	0.008318506635244107	-0.20647491097083231
FCHSD2	0.00831278429935925	-0.2004881090546821
SUMO2	0.008297127589143558	-0.17520849807530892
CUL1	0.008282590862793473	-0.15438935207780236
SRP72	0.008282059499684373	-0.1855117336182156
KATNAL1	0.00827883011090747	-0.24776182447662923
TTC22	0.008276563085342257	-0.11445246669124642
ADD1	0.00827649135219459	-0.041904675313992154
PTDSS1	0.008261398202033317	-0.2625492117890179
CBLB	0.008249108698990214	-0.11796534355593871
MYL12B	0.008233503333311685	-0.273210072173493
C1QBP	0.008195190358063984	-0.10867992957249265
HIST1H4I	0.008185861302410133	-0.23049089586215532
NRBP1	0.008179200678674099	-0.2742340437331898
ERP29	0.00816931950705009	-0.18808406156299406
STARD7	0.008152021606668319	-0.18089410725183996
TUFM	0.008150669631734246	-0.10973970249104437
MALT1	0.00812983676176288	-0.2644486584022139
XPOT	0.00812203731377455	-0.0683031481467763
ELL2	0.008082081284596239	-0.1825623127067617
SNX9	0.008052980614183426	-0.1935915282310926
GUK1	0.008036791538369378	-0.22371493210653662
RPN1	0.008029877462815421	-0.23835224618049577
CENPJ	0.008011713504358921	-0.1323275451869305
SHOC2	0.008005950580515267	-0.2179133073585886
PCDH9	0.00800021384112028	-0.2730553259360177
IMPDH2	0.007989291118820392	-0.2419432757490795
NUP205	0.007932195776451918	-0.27407687354959853
RBMX	0.007917832019508131	-0.25496357373378387
VPS41	0.007905229460800578	-0.08140675513550433
UBE2D3	0.007874715192579982	-0.10326556067488946
ATP13A3	0.007852707036692365	-0.09057913268684428
PSMD7	0.007841174601515895	-0.263092034158712
CCDC69	0.007839705267771512	-0.12183509001027526
DBN1	0.007833234126598055	-0.15854249649719682
TMX4	0.007827778792702828	-0.1392807090085566
CELF2	0.007822255410658962	-0.1317603596872225
PACSIN2	0.007815954938792637	-0.2735541797665893
LRBA	0.0077975582177119	-0.26152980255298225
RAB14	0.00779666254718831	-0.25987259816145614
PTGES3	0.007796313516747879	-0.262335470480066
TRAF3IP3	0.007783896433149141	-0.12942608929704302
LRRC8C	0.007760700732249063	-0.26262262015299076
ESYT2	0.007740348233216402	-0.18871977583971136
CFL1	0.007733637294801412	-0.13523201740975643
RPS2P5	0.007728328313011659	-0.236575294372401
ZFR	0.007704701167622382	-0.04948163570033759
DDX21	0.007703233148317497	-0.16119914711049163
PSME3	0.007693903243735304	-0.2630223554898619
ARPC5	0.007655923991436823	-0.08641224054523257
SMAD3	0.007653681609170512	-0.20537493615282476
H2AFY	0.007642112670225651	-0.22457139969541837
SEC14L1	0.007620141159611824	-0.22616507380304596
LRRC59	0.007616011934554054	-0.2624379483538673
TUT7	0.007603602870716681	-0.1091172685221169
ATP5F1B	0.007581256915444479	-0.09121586269962319
NFKB1	0.0075288348994013874	-0.27418466571447503
MCM6	0.007494722751128154	-0.2667579026613004
SDF4	0.007473433353667811	-0.22685526084755503
STOM	0.007452293259109793	-0.17846610372131666
RAD23B	0.007429577729268782	-0.2583041825451991
CAST	0.00740839222569874	-0.11728361701390928
TRERF1	0.0074056128094096615	-0.1262423089318826
ANKRD27	0.007396508717329093	-0.07198101633253191
PIK3R5	0.00737673342079281	-0.27088710565356067
TARSL2	0.007367771774219672	-0.16889932754646086
ANP32B	0.007360432162309496	-0.07328266706902599
KPNB1	0.007326168729475159	-0.2534016216860543
CHPT1	0.00731033748181804	-0.1376024602517438
HIST2H3D	0.007308063647235204	-0.2308969481205077
TMBIM6	0.007240748687955116	-0.15202384573504457
CCR2	0.007236136244080145	-0.12434061041886395
ELP3	0.007208929447749003	-0.18320809216888292
EZH2	0.007198834883372277	-0.19097110204984744
METAP1	0.007194951700462267	-0.26783179107433636
LMAN2	0.0071919677106641	-0.2606990287096479
APPL1	0.007190408488763979	-0.08112526984589684
PLK1	0.00718737974256306	-0.26967343066314087
LDLRAD4	0.007181433222295846	-0.25573831891191134
UBA2	0.007179165313336233	-0.1051099378819883
LITAF	0.007157133272594757	-0.2605553809661345
SAE1	0.007122253163864829	-0.23119232483486274
LMNA	0.0071186169970839	-0.26085958442966634
RNF34	0.007103231269869731	-0.24596317942112733
FUT7	0.0070963778819397305	-0.20779863987041094
TOPBP1	0.007056255721691635	-0.1342100132185743
PPM1G	0.007046227902696025	-0.26726717677807293
PRMT2	0.00700566876600388	-0.2650918587840785
EIF4A3	0.007000898393212702	-0.181158633775757
CTBP1	0.0069999313052876684	-0.15274639182366057
NSA2	0.006993286316263396	-0.2742204243396015
MYO5A	0.006987717865792907	-0.27333196458707093
XRN2	0.006972064567919769	-0.06754950928123249
OTUB1	0.006967634160290581	-0.2737488537804033
CCT8	0.006950375674981145	-0.12506097762463303
VCP	0.006931481513432871	-0.08544933665531396
PPP4R3B	0.006918753026525637	-0.26638418916133405
RPS27	0.006915395588205274	-0.2370239187943638
GPRIN3	0.006875019129792512	-0.22028560152423896
SRPRA	0.006839269257092281	-0.18527618682298586
CDCA5	0.006829338438679118	-0.12884658690656298
COX5B	0.006818865642847299	-0.14775624763300516
HNRNPUL1	0.006814335313830126	-0.234096991147738
MYC	0.00680808775929793	-0.27314315310171683
MT-ND1	0.006788754158588389	-0.2723260686038828
RPL35A	0.006786294423523793	-0.240027779098679
ILF2	0.006782889128201148	-0.2415258769063311
PHB2	0.006777919532664376	-0.27173455588722056
CORO1C	0.006774187245052933	-0.14708662008416962
ATP5PB	0.006772357996847349	-0.09170299156384272
EIF3B	0.006762736953519143	-0.18047401200366284
RRM1	0.006730005271338359	-0.2345777134914092
NARF	0.006724573856527275	-0.27368152900195225
DOCK11	0.006724031737928005	-0.17045400609925995
