gene_short_name	CD-coefficient	Significance
Fgb	0.01698933313499972	-0.016248024614362255
Serpinf1	0.015707449047938	-0.030139423844899538
Gstp1	0.01498864133156173	-0.024471242103466795
Itih3	0.014855934289002145	-0.03037137838814319
Insig2	0.014635151279515373	-0.02956914340442035
Clu	0.01401817341948192	0.005716595933393742
Thrsp	0.013319467628723488	-0.020918468340832885
Rarres1	0.01291910253460674	-0.034486695238987175
Fkbp5	0.012780692132037303	-0.016804033804489582
Aldob	0.012387738996579106	0.020336562549525483
Lpin1	0.01228168580756193	-0.033211798270422366
Orm1	0.012227695907109733	-0.036754948785333585
Retsat	0.011847989686576422	-0.03384642969098861
Atp5b	0.011528406678337988	0.018717179361298034
Vtn	0.011413617806777068	-0.013024313276095767
Hbb-bs	0.011284850818994123	-0.02565156536580948
Hsd11b1	0.010882110699388043	-0.027613055329060943
Cyp2d10	0.010878696850956016	-0.00027187996361008326
Ppp1r3c	0.01069649759668526	-0.036192622676723296
Asgr1	0.010487717238062225	0.01930486411005064
Tsku	0.010342298428102666	-0.015451598393824595
Serpina1a	0.009851977101696953	-0.030279185679389142
Scd1	0.009807247505327465	-0.031160189727755694
Slc1a2	0.009747937884170759	-0.02887345585104273
Amy1	0.009446170607919385	0.020372669817551217
Slc37a4	0.009404494217115469	-0.028042139692149748
Ces2a	0.009393763697009718	0.008381456720508468
Fgg	0.008990479737291217	-0.01643687010200262
Nnmt	0.008574285344295234	-0.0366889988533361
Cp	0.008471897564772868	0.003307790654774212
Grn	0.008408773289832938	-0.024171250579414938
1100001G20Rik	0.008307096412336176	0.001621777980644161
St3gal5	0.008241588112651372	-0.02484643645100093
Pttg1ip	0.007990099917142567	-0.035319542614915767
Atp5e	0.007984245831627535	0.018694214071356796
Cyp1a2	0.007929256488513494	5.884639188721841e-05
Sult1d1	0.007828616322037543	-0.023909026540385958
Ugt1a9	0.007635673835956472	-0.0136911627373002
Mat1a	0.007499486786810777	-0.03446424536698245
Rdh7	0.007476589018051133	-0.03396491124125944
Lbp	0.007308744795119764	-0.032470866749403526
Hrg	0.007202996361099106	-0.02754185534001552
Atp1b1	0.007165602651755283	0.018773323949604515
Ugt1a6a	0.0069585083912391535	-0.013713772094455567
Apoc2	0.006598773656098363	0.020172943018455555
Ece1	0.006581430489809126	-0.007870268249838497
Agpat3	0.006483676024077265	0.01999353668995904
Cyp2c29	0.006331140028486365	-9.204870843773638e-05
Herpud1	0.006292987595935522	-0.02620844632290875
Lcat	0.006274762490168594	-0.03248261146948639
Khk	0.00622455162308519	-0.03144202900324422
Ran	0.006129551641508334	-0.03461415905075538
Eif4ebp3	0.006114554927116023	-0.00933794377249697
Angptl4	0.005995439108476912	0.020378690940013156
Fpgs	0.005994212123462584	-0.017583876342983973
Pah	0.005947955730077779	-0.03678957975650832
Ephx1	0.005910239571791256	-0.01086393497724919
Ctsd	0.005883122593062219	0.001135011495962568
Myo1b	0.00585272145891397	-0.03625742545717725
Asgr2	0.005813902122695061	0.019298175762056086
Rhobtb1	0.005684616788315437	-0.0335758033751008
Acox2	0.005623655285097821	0.018468331623377653
Cyp2d26	0.005533964986254493	-0.0003314587199628738
Ecm1	0.005525738891957932	-0.00799097509198099
Urod	0.0055101881844932055	-0.013429979655440794
Car14	0.00540914021520638	0.013516401034025516
Slc10a1	0.005343206103676551	-0.029152257174605567
Serinc3	0.005341878424302882	-0.030321449684170276
Foxp1	0.005336653334982026	-0.01752615675171182
Fam107a	0.0053347767743322635	-0.013053282179756542
Sec16b	0.005304650489335583	-0.03078772599052848
Fam134b	0.00523585849734203	-0.013416288563781131
Aass	0.005139016050733231	0.01666303614749598
Tns1	0.00512501127980986	-0.01763265370830258
Gm129	0.005124238698115085	-0.020975371436739887
C6	0.005096345440962851	0.01455038288441532
Atp5k	0.0050809442484573576	0.01864226531902688
Tff3	0.005048391674577887	-0.02151527989624724
Gnmt	0.00504433928855827	-0.022804165940940924
Trmt1	0.005039844263820491	-0.01608973792653856
Slc39a14	0.00503603041429188	-0.027941827567240618
Leap2	0.0049095952665939024	-0.03259299953342715
Cep85	0.0048885510090654625	0.008656356697356066
Ddit4	0.004727466267186612	-0.0026214556869405548
Aspdh	0.004673221726948189	0.019235013627202133
Bhmt	0.0045519323171330115	0.01646144624437039
Cdip1	0.00454602520344607	0.009919280762938104
Gadd45g	0.004525547317370355	-0.01854664757708685
Acsl1	0.004493374184071516	0.018595470698646463
Got1	0.004483112671965175	-0.023108789076884628
Plin5	0.004477555911349403	-0.03649278603090367
Ndufa4	0.00440023310343803	-0.036511897171498386
Rps15a	0.00436442486531461	-0.03234050036229186
Rps15	0.0043631540331537585	-0.03234632062051335
Mfsd2a	0.0042797946383479335	-0.03508987237190331
Pcx	0.004268425943930548	-0.03678634081878185
Obp2a	0.00424491855462242	-0.03674554376372152
Apoc4	0.004149380123096164	0.020167379312940492
Gadd45b	0.00414044627726902	-0.01853492974745813
Smim4	0.0040917787078198434	-0.02692413912093894
C8g	0.004078539850971486	0.014447805343871856
Sult1e1	0.0040580347548097905	-0.023900575371597843
Serpine2	0.004027993563232053	-0.030146118611123596
Rab7	0.003996936869441232	-0.034849825591498185
Fgf1	0.003983809862021245	-0.01633066083815171
Qsox1	0.003948848954834155	-0.035122186100875474
S100a10	0.003928263102521108	-0.03166991031242017
Arrdc2	0.003912442420498365	0.019498493780202172
Ubl5	0.00388321451251417	-0.014027204107911917
Znrf1	0.0038487040994780457	-0.0064861710392862815
Sdhc	0.0037698221172918797	-0.030902896568616667
Chchd2	0.0037670445977196175	0.007886999839503361
Gpr107	0.0037447990838160934	-0.023483239066847406
Ppig	0.0037255520646343617	-0.03626629094552336
Sqstm1	0.0036755863973232062	-0.025422224366014157
Etfb	0.003673563819913041	-0.01178116563179371
Rhbdd2	0.0036577675606170915	-0.03363094717734916
Psmd4	0.0035983514330089803	-0.03563827945598552
Fam214a	0.0035724461440622603	-0.014197645026053307
Tmbim4	0.003538495541401849	-0.019974717333190894
Cyp2c40	0.0034932327770166656	-0.00013702735908999175
Abat	0.003482397206477239	0.01670594916033358
Cyp2d22	0.00347851947073956	-0.00031659117042148743
Cyp3a13	0.0034778164237648243	-0.0005377450256167648
Adk	0.003475413090507438	0.019563327315635363
Il6ra	0.003427535188208826	-0.029155438485104324
Slc45a3	0.0034104654381519545	-0.027761505543443032
Cyp39a1	0.0033849499032481663	-0.0005085570183439025
Cox15	0.0033726861862816413	0.0035650329903558486
Gm10800	0.003339086898591573	-0.020879077700941107
Sar1b	0.003336864646795863	-0.03142545638875471
Mrap	0.0033219282423541303	-0.03562231006838229
Ugt3a2	0.003316376128094491	-0.013639819245973572
G0s2	0.0033109135049697713	-0.018247458462977206
Gck	0.0032918139111494235	-0.019308444024806637
Ctsl	0.003287634249643417	0.001073364068100463
Nrg4	0.0032870696870199658	-0.036744309102547
Trp53inp2	0.003284850130877371	-0.015784799177878006
Rnf25	0.003279774478011755	-0.03305980786321305
Cox7b	0.0032468384598226922	0.003350877384694112
Apoa5	0.003235719257184308	0.0201898703584958
Pfdn5	0.0031994326452717777	-0.036737220432911166
Psmb7	0.0031983284146860037	-0.03569457971192913
Gls2	0.0031677976684257704	-0.020396300063247053
Arhgef19	0.0031458651091998877	0.019892690358662132
Il1r1	0.003145290236203605	-0.029070139267274142
Sec14l4	0.0031355133655966293	-0.030801689633805474
Tmed4	0.0031165726570775887	-0.019773561348315538
Serpinc1	0.0031148807876405383	-0.03015935617666754
Zbtb16	0.003072991072836558	-0.01267819629068323
Nrbp2	0.003067832406560656	-0.03674277539011883
Hyou1	0.003047795100498077	-0.028116884698418554
Usmg5	0.002998725192536775	-0.013394315955674307
Vdac1	0.002992559214517147	-0.01308965333645562
Tmem37	0.002984387518062531	-0.018591249320908276
Moxd1	0.0029811519715769595	-0.0355407006438726
Hspa5	0.00297298772378166	-0.02788055171254694
Coa3	0.0029623224581109705	0.004903289663609867
Ugt1a10	0.0029418738237977906	-0.013730203218870418
Lrrc16a	0.002912057639061671	-0.033422668494654806
Slco2b1	0.0028834598601287804	-0.027395835644565936
Serpina11	0.0028754112804892937	-0.03029278794120971
Rusc2	0.002847743175579639	-0.031759183449117434
Atp1a1	0.002840990046172878	0.01878971352030888
Ap1b1	0.0028353906114003346	0.020317499572902062
Tspo	0.0028350246290850738	-0.01528650653325836
Stab2	0.002834149547599747	-0.02475398996060152
Aldh2	0.0028309410796664935	0.02032566593911253
Parg	0.002827236083871995	-0.03679499450911694
Cyp8b1	0.002823735640603564	-0.0008465948622376762
Apbb2	0.002815308923501513	0.020232942891258363
Ces2e	0.0028076059988544483	0.008336239703315013
Epn1	0.0028034721167007016	-0.010918723316685197
Steap4	0.0027990118533700197	-0.02450813379028982
Cyp2d40	0.002786299581711597	-0.00036115282185864017
Mrps16	0.0027715610419516727	-0.0358137322171701
Atp5a1	0.0027592786008893253	0.018724983543251444
Abhd16a	0.002724200358291479	0.01741862969185263
Hsd17b13	0.00272176737420068	-0.027658078894787497
Igfbp1	0.0027161140928344887	-0.028757218814013608
Elovl5	0.0027100989700915823	-0.00979339631787468
Ndufb8	0.0027061909269856005	-0.03654100834307572
Tmem259	0.0026999895949975155	-0.018659387949837236
Ifitm2	0.0026979868439997693	-0.028510932773752995
Dopey2	0.0026919923847046794	-0.006144549937011468
Ldha	0.0026886983922926656	-0.032552737723691716
Gtf2h2	0.002655595566507457	-0.024620986174247905
Phlda1	0.0026324767223921096	-0.036691895295604016
Apex2	0.0026172018119237383	0.02021968391872729
Sirt2	0.0026134784408258314	-0.029279896645586834
Irak1	0.0025986363831249117	-0.029860060444514558
Rpn2	0.0025980181726176876	-0.032423384134811495
Foxn3	0.0025933020348647916	-0.017479609851229705
Tceb2	0.002590803747518857	-0.02232234463066951
Pim3	0.0025858864000486595	-0.03660698288471553
Sharpin	0.002580385743536377	-0.029547081787864693
Ubap1	0.0025796738694589608	-0.014293640095028537
Plk3	0.0025732590648653414	-0.03648894450668594
Dpm1	0.0025725502301132603	-0.0063400326168430166
Cox6b1	0.002570606003294459	0.003422229481024497
Txndc15	0.0025538241245481506	-0.014485806025001047
Mcm10	0.0025518609080942	-0.034614480785853385
Ccdc9	0.002537847351418781	0.011745564286268745
Tomm6	0.0025343244039809716	-0.017476005962803964
Prkcsh	0.002532302591381109	-0.035977255041580336
Nfia	0.002528514777125936	-0.036611917254470994
1600002H07Rik	0.0025260274328803055	0.004740660042263739
Calm1	0.0025221229790173476	0.014083626905868812
Cyp4a12b	0.0025218313385874857	-0.0006254666866186143
Agpat6	0.0025110011094242094	0.020010367510841454
Abca1	0.0025097067406712544	0.016720303349953104
Rprd1b	0.00250429972280715	-0.03237537310189165
Hsd17b10	0.002499028991240281	-0.02763108649887125
Ankrd44	0.0024894746906665845	0.02037495480732711
Pear1	0.002477911301958429	-0.036757906565859755
Emc4	0.0024763821867037285	-0.0099573169631752
Scarb1	0.002472537780509205	-0.031187898452118112
Atp6ap2	0.0024689464868815274	0.018597976982937234
Dcn	0.0024662852874441686	-0.0021988127735377283
Gstt3	0.0024648907331372033	-0.024511319048296232
Mpzl2	0.002463652047132846	-0.03561367829221562
Eif1	0.00245051406583215	-0.008755539723260375
St7l	0.0024499257879582515	-0.024785283549717096
Wac	0.002445199029263127	-0.01300549887911262
Hhex	0.0024409240421921757	-0.026375165186844463
Thoc3	0.0024398958779952304	-0.021018996522336963
Scara5	0.00243220078732407	-0.031194724676607
Ctu2	0.002430335637123016	0.0009509024555120205
Prodh	0.00242893312508944	-0.03591445128556259
Tango2	0.0024284207552297196	-0.023061402524399366
Mif4gd	0.0024268235078741037	-0.035251428802512697
Gldc	0.0024150177668082603	-0.020231091881297847
Nom1	0.002394329883253692	-0.03670466733832545
Gm6484	0.0023878799915665818	-0.022155550696439485
Capzb	0.00237591229900802	0.013558073737113874
Kcnn2	0.002375519790200624	-0.031109096817817816
Psma6	0.0023695158930859684	-0.03572079215824775
Ept1	0.00236943523124391	-0.011041726753868442
Bckdha	0.0023596463978763534	0.01690404972736803
Vmp1	0.0023565327382099647	-0.013064372154410364
Uba1	0.00235430723841048	-0.0143496061321845
Pprc1	0.0023524339292185265	-0.03612213737836201
Cyp2d9	0.0023411829245272675	-0.00037597965621830043
Hbb-bt	0.0023410149481307304	-0.02566167563936783
Ppp1r3b	0.0023381676975900855	-0.03619446365367929
Phf8	0.002334836318952702	-0.03669779201250334
Apon	0.002331234093482838	0.020138312516266382
Rnf10	0.0023056216224194375	-0.033316583332377525
Cdkn1a	0.0022983325099849867	0.00949367186148986
1300017J02Rik	0.0022930893058847567	0.004244315749801754
Cand1	0.0022924295642948026	0.013798671185670297
Setdb2	0.0022910065324188234	-0.02999007969708567
Fxyd1	0.0022729328175552237	-0.018087379584224572
Fastk	0.0022728586004171565	-0.015114229969770965
Rnf7	0.0022704681912437625	-0.03298503283960219
Mrps24	0.002268793027318259	-0.0358394880983563
Hsd17b12	0.0022667298602163035	-0.027649086812528534
Qdpr	0.0022651818492262984	-0.035157826324036745
Rasgrp2	0.0022618028067838813	-0.034432496697748505
Abcf3	0.0022582760231357035	0.017228826770534528
Ctgf	0.002252017493827816	0.0014073176588451919
Plg	0.0022465442628318744	-0.03649940510616512
Shb	0.0022423171271609616	-0.029540431097242248
Wdr37	0.002234704654617911	-0.01287714998481071
Uck1	0.002219601778913945	-0.013835028297779384
Spen	0.0022185282916261156	-0.025794056441997837
Romo1	0.0022166072882189858	-0.03287561431056718
Cyp26a1	0.0022164963348251946	1.3314169940797926e-05
Kctd13	0.0022162453399753148	-0.031163282317837326
Clybl	0.002212009003924459	0.005672113770931436
Sgk1	0.0022038716885777296	-0.02978415880438301
Mttp	0.0022038365213538384	-0.03609817824332062
Kdm2a	0.002195808169837877	-0.03129831936262972
Rnf123	0.0021869962900414874	-0.033273869745314655
Mogs	0.0021814626544556168	-0.035501573091718586
Eef1g	0.0021797884951726583	-0.008248302220617398
Mylk	0.0021781617796824584	-0.0362444338266068
Prrg2	0.0021746832991968207	-0.03577514210012589
Pex13	0.002172353465089463	-0.03674426080935711
Slc4a4	0.0021723425554873877	-0.02767966337470118
Rara	0.002170052969588136	-0.0345015711407749
Man1a	0.0021672704148737103	-0.03409519040420328
Hdac6	0.00216357184483765	-0.0258430456876122
Pecr	0.0021599870739221114	-0.03675644326599958
Ugt1a7c	0.002158901625952268	-0.013702581598048602
Csnk1g1	0.0021589005458991354	0.0019141859759395363
Tfam	0.0021500056298394024	-0.021630756185190836
Acacb	0.0021380935973879566	0.017793175760397753
Top3b	0.002134993324497919	-0.01737337940008843
Lmf1	0.002132512805249601	-0.033033278641065755
Apol7d	0.002126192257089222	0.020149887585586973
Rps17	0.002117159947930144	-0.03232879101538422
Jak1	0.0021087803103644123	-0.03057728281254679
Bbox1	0.0021042933439504173	0.01713035995465513
Ctsz	0.00210286939683932	0.0010273173895279375
Cpq	0.0020962124384823343	0.0030486148614351505
Eif3f	0.002092942317785394	-0.009101966029083752
BC003331	0.0020908696697116516	0.017830923212627067
Inpp1	0.002086199453107979	-0.029467057762933346
Gnas	0.0020834780626355883	-0.022624249211340763
Socs6	0.0020712383419120278	-0.026212886300009508
Lap3	0.0020611924230440584	-0.032363042594221625
Bhmt2	0.00206094432951377	0.016449475303017644
Iars	0.0020598535277733814	-0.02814288492015049
Polg	0.0020598099816300855	-0.03639770821406463
Aadat	0.0020577178091510913	0.016421872383258592
Ift20	0.002057647029014929	-0.028622515845866614
Npr2	0.002055565353433035	-0.036728435366418455
Rps11	0.0020513915405982546	-0.0323578195134816
Degs1	0.0020443339304424156	-0.0033732574067489307
Crp	0.002038768349442365	0.002325698968070805
Serpind1	0.0020309043600888785	-0.03015279016956307
Flt3l	0.0020301940886073393	-0.01700718128659251
Csnk1e	0.0020273341740678426	0.0019291368075857462
Elac2	0.0020251713661466487	-0.009491064283930317
Zfr	0.002020730059714607	-0.008704188083223485
Creld2	0.002017399550206767	0.0025594624979884684
Aldh16a1	0.002016039031879037	0.020316772354195822
Sec11a	0.002011293882280332	-0.03083686015828313
Treh	0.00200963821123022	-0.016641386573219896
Imp4	0.00200671780802136	-0.029256785590526635
Nucb1	0.0020052790207325255	-0.03675519880298628
Bloc1s1	0.0020014836620613416	0.016259300271458554
Hadha	0.001992618168207688	-0.02537613334841682
Gpt2	0.001990958375965571	-0.02387104656175243
Ift140	0.0019794927612997587	-0.028605446750901542
Scnm1	0.001971783819660699	-0.031106088244440278
Chchd7	0.0019711515260454433	0.007813220006961136
Sel1l	0.0019630261982069904	-0.03062934171384679
Lipc	0.0019621985199971903	-0.03293301717291619
Rpl30	0.0019570959668152327	-0.03258547469968098
Nipsnap1	0.001954495125148418	-0.03665532321718856
Stat3	0.0019496669289049708	-0.024579619548565357
Dmd	0.0019468919467251346	-0.004927303074816453
Sh3d19	0.0019430669042494661	-0.029628419082466828
Gng5	0.0019241299508199773	-0.022740905265266897
Immt	0.0019180523830327498	-0.02923991204700127
Tex10	0.0019180473545762915	-0.021702117870568527
St3gal6	0.0019168796090217489	-0.02483891579076658
Kras	0.0019130300530771063	-0.03205616619564411
Tex264	0.001907472249663646	-0.021666232946403796
Ehd1	0.0019012777850895	-0.008631313219703174
Gm20425	0.0018943399956533702	-0.021377387632113665
Syvn1	0.0018929055919352665	-0.023391959298526555
BC024978	0.0018879034494794023	0.017669952349785134
Dcxr	0.0018806085975131425	-0.002458957196005307
Bbs9	0.0018783390250226642	0.01705929521490801
Sun2	0.001877285970028256	-0.02384199076846072
Hal	0.0018769757335274438	-0.025417384808717414
Cyp4f17	0.0018732256793129358	-0.00075764799446848
Sdcbp	0.0018668328166803463	-0.03098148731540895
Maged1	0.0018591996420771382	-0.03402336335362249
Tmem135	0.001856806656844566	-0.019411928169343562
Gga3	0.0018507914747677532	-0.019699113434950122
Cyp17a1	0.001849882032091763	8.942951079857209e-05
Apof	0.0018448298298333404	0.020161675026088607
Slc25a11	0.001844600785105455	-0.028730793784228048
Pxmp4	0.0018443490318688013	-0.03521235262644429
Traf3ip2	0.0018406648460670494	-0.016904697470398466
Slc11a2	0.0018382122923172029	-0.029107032326506577
Nr1h2	0.0018350603146316544	-0.03673358877455246
Smoc1	0.0018321133832975612	-0.026865112073299446
Atp6v0c	0.0018279526338515189	0.018561295782919346
Zmiz1	0.0018277447230590333	-0.00765619760889813
Atp13a3	0.0018274943454767536	0.01879799887444078
Atp11b	0.0018248806412097542	0.018831487549653303
Glrx5	0.001822055740488344	-0.020372566578651385
Tpr	0.0018202856704664584	-0.017062610047896443
Tpra1	0.0018181661114263373	-0.017051632264786565
Rplp1	0.0018157410780849268	-0.03244219970790785
Bmi1	0.0018153577647832377	0.016142367777190914
Jarid2	0.0018138973659731835	-0.03061860959864382
Ccdc130	0.0018132870118518617	0.012511139819348732
Cox7c	0.0018073109596486617	0.0033365921064354154
Ap1s1	0.0018031559848157071	0.020306586071764596
Slc43a3	0.001800848861934275	-0.02779600373209501
Mrps18c	0.0018006596197502186	-0.035825101051020714
Rnasek	0.001799341514608833	-0.03334383864074264
Ddt	0.0017958501190995999	-0.0027241691659725953
Cd9	0.0017939868933788787	0.010520041172804584
Mta2	0.0017933999544952346	-0.03597486898089941
Dpf2	0.0017922449289200896	-0.0062285906664219515
Agpat9	0.0017902567910521873	0.02001612697714917
Slc41a1	0.001788269488744628	-0.0278391938088981
Vars	0.0017879914149279948	-0.01310548211864726
Neurl4	0.0017768586887653695	-0.036599390352557215
Gin1	0.0017725557899934275	-0.020007843377573664
Mrps21	0.0017721902381865647	-0.03583087747201552
Ddx49	0.0017651190364941416	-0.0030782390537673066
Sdf2	0.0017614872391644083	-0.0309530593792281
Pid1	0.0017570589655432262	-0.036660079827862235
Bcap31	0.0017513657984823637	0.017011984426318155
Zfp868	0.0017484013986269614	-0.009823220759832774
Cdc27	0.001747711943485208	0.010326699613909363
Paqr3	0.0017389866001445932	-0.03679534409200069
C920021L13Rik	0.0017373501714855327	0.014422308791595978
Tyw1	0.0017369455759979847	-0.0144024044391311
Gfra1	0.0017351661033157544	-0.019663562427196246
Rpl9	0.0017289199233737884	-0.03245464052594371
Inhbc	0.0017249608331400808	-0.02939139692655246
Fam126b	0.0017247469445732504	-0.013321881718258988
Ccl27a	0.0017192269505844405	0.011623073426161673
Xbp1	0.0017184799179107034	-0.012793989063816125
Pgls	0.0017183335287716205	-0.036727994771321604
Hif1a	0.0017179421683844317	-0.026452652203147742
Pole4	0.0017178880627238726	-0.03639903189420479
Crat	0.0017137713231458076	0.002763096362215306
Erlec1	0.0017118141084947617	-0.011423103697242976
2310039H08Rik	0.0017065560241048218	0.009794616795665352
Acp5	0.0017049612918539404	0.01851529578039649
Coa6	0.0017047512408699139	0.004858862449670959
Cdc16	0.0017010816765173412	0.010382252195031832
Anapc4	0.001700384849574082	0.02038031133051503
Wbscr16	0.0016947428083859404	-0.012962786147621475
Rpp40	0.0016934582865351096	-0.0323871561951351
Phb	0.0016813628267119327	-0.036717246245579704
Zdhhc12	0.0016800243952457689	-0.012766646503160506
Gm26605	0.001676882295284753	-0.021827337485654463
l7Rn6	0.0016766196774988798	-0.0047036564235306555
Sh3bgrl3	0.0016748834099717062	-0.02966288325636024
Chka	0.0016731022019590874	0.007560252638897036
Fryl	0.001671246092012716	-0.01775559751671657
Hectd3	0.0016701455634363968	-0.026061099058595938
Lrrc58	0.0016679970991629856	-0.03352378101912201
Ndufs7	0.0016674078555986703	-0.0365550333654302
Wbp1l	0.0016640758681997724	-0.012976140521247959
Eng	0.001662379537990925	-0.010286041886963804
Cyp27a1	0.0016593325357511259	-3.1841032993751295e-05
Pon1	0.0016578971394414234	-0.03633937341800597
Plin3	0.0016554457072348126	-0.03649543157347901
Cyp4a31	0.0016552552386545172	-0.0006548316540341548
Tap2	0.0016531935277486834	-0.023005011905200767
Smu1	0.0016490423930317266	-0.02679172246843975
Ndufv1	0.0016440126426431345	-0.03655784206763113
Prdx5	0.0016428628261377963	-0.036071027089139784
Msi2	0.0016410725849106136	-0.03592538471182577
Fchsd2	0.0016401528864861314	-0.016008362804257548
Tbcb	0.0016301625084677975	-0.022645210061695398
Ap1g1	0.001623273442266312	0.020314933226321275
Surf4	0.0016156902269971378	-0.023743951456816403
Zkscan8	0.0016091707132160926	-0.007909409619959673
1700021F05Rik	0.0016088423946503342	0.005791657889126553
Pnkd	0.0016066526296627263	-0.03644292186808473
Rnf145	0.0016023213930271244	-0.03320435079098927
Cyp26b1	0.0015994828419881348	-1.7542800798964198e-06
Pacsin3	0.001597319265035847	-0.03678591432569267
Tmem66	0.001593242568035867	-0.01834771566562765
Mup6	0.0015928828660173163	-0.036151714706099125
Rpl36al	0.0015898897307016538	-0.03253519816550077
Psma2	0.0015851641073403166	-0.03573233039615664
Prdm2	0.0015843807707392767	-0.03608684247978755
Slc25a19	0.0015839733920192218	-0.02868201002464199
Tcn2	0.0015836873452080356	-0.02216147982544847
Glrx	0.0015809686536092363	-0.020337078893945204
Cenpv	0.0015801025930496063	0.009027834191057682
Pxmp2	0.0015788363220307594	-0.035216825618359815
Smim20	0.001574227355091111	-0.026930593623669563
Mms19	0.0015705611473439854	-0.03544142141946405
Uqcrc1	0.0015699353173426014	-0.013495205009021904
Os9	0.0015688077985885028	-0.03675770827198355
Prr13	0.0015677970430545763	-0.03581997310472029
Rb1cc1	0.001567393027520903	-0.034361479320655364
Zfp592	0.0015672523134301873	-0.011878362823090072
Mfsd10	0.0015662475685212292	-0.03507821407177547
Rif1	0.0015598337070143148	-0.033493279952455546
Mrpl13	0.0015552742358556785	-0.03567459777608639
Arrdc3	0.0015549177957793871	0.01949187735343061
Sirt3	0.001550815021193432	-0.02927423041584265
Magoh	0.001547966877001035	-0.0340507499318376
4933426M11Rik	0.00154685887527742	0.01408455411524796
Apobec1	0.0015459285566369562	0.020184412367428878
Rpl7	0.0015445883422740528	-0.03247929807403227
Sumf1	0.0015436185977065872	-0.023883653029521335
Nkain4	0.001543161496362957	-0.03666197389739767
Mesdc2	0.0015431404944254558	-0.03492477152204032
Colec11	0.0015409642558628649	0.0042940777809740704
Nfyc	0.0015409152789701934	-0.03662980425567908
9530068E07Rik	0.0015391326124219497	0.015176832050028687
Hcfc2	0.0015382020941888713	-0.02573242851093921
Acot11	0.0015349642818966195	0.018342313134830972
Rgs19	0.0015306039375749514	-0.03366474434946709
Rab11a	0.0015281800394196883	-0.035050130142843416
Timm13	0.0015279991861932068	-0.020677755285829047
Ifngr1	0.0015187469772781578	-0.028554116187089307
Pkp4	0.0015182348570630462	-0.036568521717463276
Bmf	0.0015168188347334903	0.0161544454283592
Rpl10a	0.0015125406183640706	-0.03273110084958486
Porcn	0.0015100099734119674	-0.036327205030747045
Arpp19	0.001509440264824947	0.019525086765970506
Iqcc	0.001505488446213007	-0.029810431710146135
Rin2	0.0015050485208624716	-0.03347095182764204
Nr1h3	0.0015034855425263916	-0.036734146598764617
Cgrrf1	0.001498788771422905	0.008005730025041985
Cbx3	0.0014976665320889859	0.012874665419137565
Aamp	0.0014956775002284328	0.016517400114556817
Chchd10	0.0014946972012272806	0.007901776554216838
Cpt2	0.0014906823195623806	0.002862383580463229
Arl4a	0.0014878575788527058	0.019728499005147865
Htra3	0.001487747857052032	-0.028021346707235717
Rbm25	0.001485558995559999	-0.03423330657246926
Rnf19b	0.0014834606163866657	-0.0331167949208907
Cblc	0.001482673648524864	0.012981195265244161
Emd	0.0014799462449211938	-0.010038953593436373
Rpain	0.001478277306834009	-0.032810657720666825
Tmem223	0.001478218913150823	-0.01880117725217678
Hspa13	0.001476204676006451	-0.027827007622395816
C1d	0.0014760767025795282	0.014956779575981544
Abcd4	0.0014747347249763469	0.01716770548449071
