Gene	CD-coefficient	Significance
ENSRNOG00000057153	0.0037186557490148636	-0.0011701017449408102
ENSRNOG00000001964	0.003709017212824998	0.009224014344247862
ENSRNOG00000005271	0.0037088994464700886	0.018454813803215564
ENSRNOG00000021438	0.003687449886240354	0.0008785322606259527
ENSRNOG00000004273	0.0036836180525133383	0.016578261499711797
ENSRNOG00000000902	0.0036821823459235194	0.0036864911291042655
ENSRNOG00000006197	0.0036741714129324083	0.01938138255914884
ENSRNOG00000002754	0.0036635125771880103	0.012301377819489284
ENSRNOG00000011763	0.003615517000353756	0.018928113647351197
ENSRNOG00000019333	0.003603766166253978	0.003678665553362326
ENSRNOG00000012436	0.003595030678111817	0.017874622778385196
ENSRNOG00000007477	0.0035899869441945813	0.02003354365118562
ENSRNOG00000009956	0.0035875812081804163	0.02013015237039903
ENSRNOG00000008057	0.0035785706553944138	0.02020871409787317
ENSRNOG00000018289	0.0035781812521159966	0.005494106977084912
ENSRNOG00000015078	0.0035765870622475877	0.012305834653481673
ENSRNOG00000016831	0.003542442409741608	0.008356507915355471
ENSRNOG00000017539	0.003520585424768652	0.006893478100240824
ENSRNOG00000001803	0.0035001259037728827	0.008509475288790216
ENSRNOG00000049075	0.0034520383702753912	-0.0015153115860406796
ENSRNOG00000004791	0.003430222757339471	0.01767034496648369
ENSRNOG00000016848	0.0034217421091801716	0.008322889761225194
ENSRNOG00000018359	0.0033984544615298816	0.005362910309748614
ENSRNOG00000011796	0.003381807438328985	0.01888982567411862
ENSRNOG00000055257	0.003372696235166257	-0.0014326887413951273
ENSRNOG00000014415	0.003368124207494153	0.013843532997010799
ENSRNOG00000009592	0.003359186429290457	0.020164565357338904
ENSRNOG00000021095	0.003350398994520483	0.0012203489670552514
ENSRNOG00000023383	0.003343034552582022	-7.105762908377056e-05
ENSRNOG00000017619	0.0033178825568915826	0.006745438582675234
ENSRNOG00000006204	0.0033099468435199312	0.019388705946902007
ENSRNOG00000023320	0.0033060648196574366	-3.6536496063166446e-05
ENSRNOG00000001859	0.0032898080765246434	0.008804220127820256
ENSRNOG00000013741	0.0032871248655474057	0.015413666381970226
ENSRNOG00000026870	0.0032851868326934067	-0.0012580510286808178
ENSRNOG00000014378	0.003261406375668977	0.013895282967789635
ENSRNOG00000007650	0.0032612523421744273	0.02011754236264235
ENSRNOG00000050156	0.003258275993881675	-0.0014237487370082347
ENSRNOG00000017325	0.0032556667463461576	0.007296842208288523
ENSRNOG00000046996	0.0032503570021671317	-0.0016979303136250845
ENSRNOG00000033740	0.0032446582295965753	-0.001926690915217466
ENSRNOG00000046345	0.0032410421759557833	-0.0017471991107478324
ENSRNOG00000007886	0.003239292106143939	0.02017308058789377
ENSRNOG00000012886	0.003236157692427616	0.017033550660685792
ENSRNOG00000011771	0.0032297312245338854	0.01892522108057254
ENSRNOG00000008676	0.003212142567006102	0.020195518948182195
ENSRNOG00000057823	0.0032073493511394205	-0.000599565236645172
ENSRNOG00000026647	0.003189680790803346	-0.0012146062054291251
ENSRNOG00000031053	0.0031864008592624215	-0.0017873703582316214
ENSRNOG00000018207	0.003146470142150397	0.005657489458152254
ENSRNOG00000013783	0.0031380447738247387	0.015307268361023196
ENSRNOG00000008644	0.003131757616560296	0.02020310681543583
ENSRNOG00000002461	0.0031213568154236497	0.011453097607323208
ENSRNOG00000019822	0.00312071496152167	0.002930986831287008
ENSRNOG00000059463	0.0031186461332890626	0.0009819902931339497
ENSRNOG00000019549	0.003110808616373541	0.0033347194924054357
ENSRNOG00000023322	0.003107474874868817	-3.825315905503501e-05
ENSRNOG00000011971	0.0031051826949380795	0.0186126326472984
ENSRNOG00000014165	0.003097030203805675	0.014436013397767733
ENSRNOG00000004992	0.003095772176345316	0.01798461320721574
ENSRNOG00000007892	0.0030849573745339465	0.020175577708281628
ENSRNOG00000060831	0.0030787777264494384	0.0018370906197801018
ENSRNOG00000000938	0.0030561137044209695	0.003927819270448996
ENSRNOG00000002050	0.00305437680043799	0.009552364697633209
ENSRNOG00000007740	0.003052376791081381	0.02014300783100778
ENSRNOG00000038047	0.0030299889234173087	-0.0018813786839332325
ENSRNOG00000031445	0.0030264311864808416	-0.0018217572101337787
ENSRNOG00000034221	0.0030186540547176414	-0.001926417337967723
ENSRNOG00000011751	0.003009423523252626	0.018945109514292957
ENSRNOG00000006146	0.002991628041103967	0.01936529615663815
ENSRNOG00000003147	0.002973843854681428	0.013611516978486449
ENSRNOG00000017212	0.0029714173183725866	0.007518008779456076
ENSRNOG00000019937	0.00295788888627103	0.0027786251200612178
ENSRNOG00000042838	0.00295314886044378	-0.001771391885088902
ENSRNOG00000001254	0.00294766841518437	0.005638155061034704
ENSRNOG00000018107	0.002939453959337085	0.005825494425402533
ENSRNOG00000004476	0.0029093759903724213	0.01701835927741452
ENSRNOG00000018646	0.0028845628423875146	0.00485604334858708
ENSRNOG00000021151	0.002882321114373744	0.0011331659480664502
ENSRNOG00000004500	0.00287452180718569	0.017082927273279827
ENSRNOG00000055295	0.0028620604399613374	-0.0014388078352556288
ENSRNOG00000007133	0.002851753048366413	0.019818041658674207
ENSRNOG00000000875	0.0028409143699356714	0.003499622720196164
ENSRNOG00000004621	0.0028361375798890685	0.01732321667227177
ENSRNOG00000002886	0.0028349390593755915	0.012759012215867532
ENSRNOG00000031896	0.0028333272367413154	-0.0018554246157413967
ENSRNOG00000058249	0.002825825710736188	-0.00023993233245211965
ENSRNOG00000042758	0.0028233446067078356	-0.0017702732893013495
ENSRNOG00000012966	0.002805851156053592	0.016894238993021116
ENSRNOG00000015716	0.0028031874918989347	0.010872138550031107
ENSRNOG00000060005	0.002798101334542692	0.0013947128735651848
ENSRNOG00000012019	0.0027975724269710097	0.01852606419716185
ENSRNOG00000021053	0.002797430497696761	0.0012714032526445207
ENSRNOG00000051307	0.0027917985506789983	-0.0013812590568563765
ENSRNOG00000034242	0.0027779589494193193	-0.0019253151268313617
ENSRNOG00000013328	0.002776622695829099	0.016235487523100223
ENSRNOG00000012811	0.0027759372335078455	0.017183563751148545
ENSRNOG00000025287	0.0027749471046103797	-0.0008351605652309191
ENSRNOG00000001713	0.0027608765630912717	0.008055490074702562
ENSRNOG00000008965	0.0027341267302673083	0.020167816718423187
ENSRNOG00000012536	0.00273326036722248	0.01770697047549047
ENSRNOG00000013395	0.00272962487673278	0.016103344847767875
ENSRNOG00000012804	0.0027222257205051096	0.017202370819522972
ENSRNOG00000012508	0.0027187239465341646	0.01774121317449978
ENSRNOG00000002773	0.002717783883979162	0.012356495692339889
ENSRNOG00000008781	0.0026860956198488206	0.02017799859829711
ENSRNOG00000008113	0.0026817810289913174	0.020214481314094146
ENSRNOG00000007254	0.0026808612226586776	0.01988442659475209
ENSRNOG00000047374	0.0026767315175313094	-0.0016510032317982315
ENSRNOG00000009945	0.0026763473508789088	0.020130380840931522
ENSRNOG00000000304	0.002674342616485211	0.000732268974872349
ENSRNOG00000001893	0.0026663449863744354	0.009040364214338806
ENSRNOG00000025383	0.0026587840099583622	-0.0008698706028057446
ENSRNOG00000021164	0.002649601497013449	0.001116057079567634
ENSRNOG00000008945	0.002644889483563209	0.02016838482388339
ENSRNOG00000031889	0.002634618555429593	-0.0018547218494474604
ENSRNOG00000046707	0.002622934179309484	-0.0017201875968384517
ENSRNOG00000002389	0.0026159173669470927	0.01118855584130514
ENSRNOG00000016690	0.0026136802143775016	0.008669958063696082
ENSRNOG00000002217	0.002613110868404102	0.010470729510578106
ENSRNOG00000038933	0.002613071671813962	-0.0018534315005972468
ENSRNOG00000005116	0.002605839599610904	0.018201557421682557
ENSRNOG00000011140	0.002587053303466213	0.019644603818009032
ENSRNOG00000017178	0.0025870068869571334	0.0075857755702065655
ENSRNOG00000015971	0.0025836957734346275	0.010414254778150445
ENSRNOG00000003927	0.002575139184609297	0.01584900255639464
ENSRNOG00000016727	0.0025623389651751273	0.008571808822004812
ENSRNOG00000038106	0.0025342500427644123	-0.0018792809220826712
ENSRNOG00000057125	0.0025219467087784606	-0.0011879901768769852
ENSRNOG00000013469	0.0025212754320327346	0.015944410342770776
ENSRNOG00000003809	0.0025190664153621144	0.0155497757906667
ENSRNOG00000015310	0.0025135760330771144	0.011745863937845658
ENSRNOG00000014816	0.0025135279351705224	0.0128732463018994
ENSRNOG00000039086	0.0025120258989214583	-0.0018468846079037204
ENSRNOG00000040287	0.0025037605723762842	-0.001786509441697559
ENSRNOG00000020433	0.0024908499580090816	0.002078350855545863
ENSRNOG00000004084	0.002483648525583997	0.01615917475822344
ENSRNOG00000019357	0.002483612932928439	0.003631689580959052
ENSRNOG00000002553	0.0024835659864691955	0.011764403172156504
ENSRNOG00000000878	0.002479421728916945	0.003511566174663916
ENSRNOG00000009550	0.0024746150456167407	0.02016528457811867
ENSRNOG00000001926	0.002471814443167315	0.009104155757253297
ENSRNOG00000042189	0.0024494476752524343	-0.0017668124629304227
ENSRNOG00000047276	0.0024491531167765354	-0.0016628659813198166
ENSRNOG00000005678	0.002438030987545591	0.018975301777131554
ENSRNOG00000019622	0.002437957125536917	0.0032188063761303676
ENSRNOG00000007377	0.002436855506081144	0.019978843329192253
ENSRNOG00000016538	0.002424466981765622	0.00904880727349261
ENSRNOG00000008195	0.002420769426351849	0.020230433007441706
ENSRNOG00000017154	0.002420488316485453	0.007641677551383952
ENSRNOG00000019120	0.0024131674856072323	0.004028032318892261
ENSRNOG00000031368	0.0024053291554988294	-0.0018144131918588213
ENSRNOG00000042729	0.002391613808497343	-0.0017697631215527476
ENSRNOG00000019556	0.002387990215784095	0.003317582003468711
ENSRNOG00000023640	0.0023713734303005603	-0.00020208508856434104
ENSRNOG00000016638	0.0023643065213832318	0.00879022146903996
ENSRNOG00000012450	0.0023615178339724727	0.017845451991605366
ENSRNOG00000010058	0.002359001430217462	0.020131100700361754
ENSRNOG00000027030	0.002352879392516527	-0.0013051136346436953
ENSRNOG00000042152	0.0023512322233681434	-0.0017688859557588588
ENSRNOG00000054549	0.0023498521299514137	-0.0014300292254274538
ENSRNOG00000003269	0.0023422368261283616	0.014102081365884853
ENSRNOG00000018445	0.002328217103889305	0.0051856707194042895
ENSRNOG00000015913	0.0023208502894254725	0.01049582696006085
ENSRNOG00000006787	0.0023196974741383795	0.01968134358904408
ENSRNOG00000039749	0.0023147045486200447	-0.001807565277913925
