Gene_Name	CD-coefficient	Significance
EVI2A	0.004380414198951826	-0.10928658198270405
S100A12	0.004370882411797723	-0.002878925337909788
BNIP3	0.004353423940155354	-0.061224742168688076
TMA7	0.004342317958682426	0.0016768183355332367
PIK3R5	0.004335291713843149	-0.02347555583824823
PRDX5	0.004325700237197399	-0.01642159929945941
ZNF438	0.004309409270907601	0.0013452818642878395
NFKBIA	0.004279161967653016	-0.04123339953255556
SLA	0.004264728685819228	-0.0002047546786557719
H1F0	0.004191506922290869	-0.10198363440364283
JUN	0.004142635306284856	-0.08809440554743447
GLRX	0.004134838745522144	-0.105676987762298
SMAP2	0.004126575588976703	0.0007590900032601322
APP	0.004117891556883049	-0.04589191738607669
LDLRAD3	0.00410050459144158	-0.07968790428792294
RPL23A	0.004089953386625543	-0.005038032278250171
MBD2	0.004078954448795517	-0.06454893310348736
B3GNT5	0.00407316797977885	-0.05605484045332791
ZFP36L1	0.004054232733399505	0.0016170570611629964
RPL27	0.004030641609021469	-0.0048920716017870625
SLC39A11	0.0040183199077773865	0.0004372426604233315
HMOX1	0.003933793074052748	-0.09808613237381325
LRG1	0.003907859503087952	-0.07196362744272483
RPS13	0.003907021325146318	-0.004189417200231249
PSMB7	0.0038834722598804364	-0.014264031702852176
GSR	0.0038770083432043785	-0.10306931576151146
HK1	0.003876406896666416	-0.09912827973229116
CLEC5A	0.0038747003082406687	-0.09182479424662557
RPS7	0.00387225367820344	-0.0037121809167807163
COX6B1	0.0038716135010770395	-0.09661063820866547
PLBD1	0.003854959997189851	-0.022115136524287204
RALB	0.0038500990176226022	-0.010363982722804033
RPL24	0.0037979911111335734	-0.004952063905218407
GSTM3	0.003771713568848793	-0.10298290656319864
RAB13	0.0037642184427937007	-0.011632380182226787
TXN	0.0037468055060856987	0.0007879383653589533
ANXA11	0.0037300751413244836	-0.04141308837379909
BSG	0.003710581614779198	-0.06271818303770287
GPR160	0.0037020757880044043	-0.10410953052287386
FAM107B	0.0036981326173229903	-0.10933241191023993
FUT4	0.0036912923127152887	-0.10763561213109701
ARRB2	0.0036795883198456544	-0.050016041316767276
PNP	0.0036536760334996018	-0.020173055028222642
PFDN5	0.003631362296322786	-0.02600545111807706
EMP3	0.0036186412365473075	-0.10892282512048976
SLC36A1	0.003599952272787991	0.00038460275521523535
EMP2	0.0035585329305006623	-0.10891928768454004
BRI3	0.0035557427165130192	-0.062268497973296755
ATP5PD	0.0035395468373540374	-0.053785798147841526
AC226593.1	0.0035350139041498687	-0.021676264152024297
SH2D4A	0.0035324678312362175	-0.0007524668063040307
CLEC4E	0.003527820827647037	-0.09177812107806232
BAZ1A	0.0034999161256974386	-0.05753812398182315
C5orf30	0.003493324294008354	-0.06908748373805373
VAPA	0.0034907754062032587	0.0010679293697216652
CD14	0.003473702203050106	-0.07987457105080664
RAB5B	0.003448168605883435	-0.011057409114305083
UQCRB	0.003448111735076887	0.0009342675898403874
EMP1	0.0034467408742924733	-0.10891573837280644
ELOVL6	0.00344331600431282	-0.1087939031228648
IL1RAP	0.003433443398978667	-0.09302375089997572
GLIPR2	0.003428311142181295	-0.10574349410911982
MTSS1	0.003422601663092192	-0.049432975782946476
HDHD5	0.003410026769724573	-0.10084677623390603
MARCKS	0.003402329609299887	-0.0651935132158235
TOMM7	0.003392139516622214	0.0012098219448137826
MS4A4A	0.0033771405826044524	-0.0523550387667725
CRISPLD2	0.0033754857326674017	-0.09810529927304462
RGL4	0.0033619472231547314	-0.007596270941074623
METTL7A	0.0033473462976020157	-0.06095880322236796
STARD4	0.0033317793207553285	0.0014712497857330975
VLDLR	0.003328920671055861	0.0011439590244949338
CAST	0.0033169784937575864	-0.07379998294318738
SLC22A15	0.0032989658449161297	-1.4035111425281244e-06
SLC36A4	0.0032907004219472334	0.0003881812963602016
AZI2	0.0032814700251364093	-0.0556965045798766
AC016735.1	0.0032813015642106677	-0.010252343393942761
MXI1	0.0032675335725650704	-0.04883361903959427
ARRDC3	0.0032660196986879753	-0.05012294238155868
FBN2	0.0032647405856262865	-0.10905582556725671
TIMP1	0.0032382304606777576	0.0017031808995551234
DHCR7	0.003222527839696813	-0.1045361261138179
MFSD1	0.0032145741878095587	-0.0605402922095476
RNASE6	0.003208805341395422	-0.006509024322957191
FDPS	0.003198717546598615	-0.10878736482897838
FAM162A	0.0031978861895175245	-0.10931617699951474
SNHG5	0.003197137357227569	0.0010136176553289244
RPL39	0.003195625518455322	-0.004665935295452783
SLC11A1	0.0031560865673074465	-0.000148245089597987
HDGF	0.0031488692005190917	-0.10093155554143146
SPON2	0.0031293960329715396	0.0013089710189355674
MS4A7	0.0031196912532628638	-0.05226194287004504
BNIP3L	0.0031156721487969616	-0.061252946722239854
RAB32	0.0031057987329124737	-0.011380613504555215
MERTK	0.0030957930632053193	-0.0616556351461674
NPL	0.003083321748913455	-0.037818311179263375
SSR4	0.003070900411682067	0.0014158739458718372
SMIM25	0.003057495149608267	0.0008727250727448288
NDUFS5	0.00305462531411323	-0.042816417824800834
THBD	0.0030536078804562264	0.0017425594423962076
GSTO1	0.002991659909294372	-0.10294567659029324
CAPN2	0.0029911664196087396	-0.07242632853134981
SPTLC2	0.0029889018079153943	0.0013429441569468015
WDR26	0.00298732654263148	0.0011445343843441425
AGTRAP	0.002978549724910359	-0.026579779876936466
SERPINB10	0.002951160920607703	-0.0012476452552848682
COX7B	0.002942409909023257	-0.09669140227231762
ATP5PF	0.0029363937935860712	-0.05381352654436587
RILPL2	0.002934785758191573	-0.006981178250902609
GYPC	0.0029304823017066084	-0.10210208309411073
AP002761.4	0.0029065958977562293	-0.0433986483695495
PPARG	0.002906425187399049	-0.018545556673504104
TMEM45A	0.00289390315546083	0.0015242271650643957
TMOD1	0.0028930970120791028	0.001457079267744632
PPIA	0.0028875726829132673	-0.01834684073801207
CLTA	0.0028812640408094757	-0.09265546060358734
COX7C	0.00286029747479153	-0.09671155715557353
RPL36AL	0.0028564969070776183	-0.00472414379430286
SPART	0.0028312691236003994	0.0012299339319495894
GFI1	0.002823760761663907	-0.10635252129127787
RPL35A	0.0028009397400364567	-0.004765872444516761
MAP2K1	0.002796929868858339	-0.06679968115141516
THEMIS2	0.0027882519962702194	0.0017371404685452285
MPP1	0.0027844719620582097	-0.05519772230697234
ZCCHC2	0.002756036147421966	0.0016187385632606688
TUBA1C	0.0027491457790825395	0.0007922723170541435
SDC2	0.002748826215251559	-0.001995221924170454
LDLR	0.0027415496285585605	-0.07973139217321673
RPS21	0.00274085173043803	-0.0040495709179170225
AGPAT2	0.002734006206794037	-0.026432543739210473
RPL38	0.002726004269344586	-0.004674210693604408
PLAUR	0.0027176708655286532	-0.0221486295454425
AP3S1	0.0026680059010401693	-0.04463278576415888
NDUFA1	0.0026576569830863103	-0.0436760570607333
ADSSL1	0.0026261132373416774	-0.025550779080203298
C1QB	0.0026134823736554	-0.06669988962961676
NOP10	0.0026034093821168925	-0.03863638250349544
GLA	0.002587973198499722	-0.10586566202783487
TNS1	0.002582125564497931	0.0012577495560706087
SQLE	0.0025768985212761076	0.001348849588760137
TBCA	0.0025733548415398625	0.001779586856772375
G6PD	0.002570720787542965	-0.10740922229162919
TRIM14	0.0025609064666180666	0.0010380427797065384
VRK1	0.002551772420568592	0.0011482052336851956
UQCRC1	0.0025404990189091346	0.0009349870608508226
GSTM5	0.002539791829198663	-0.10295809235962411
HTRA1	0.002529422177503549	-0.09557896751690514
UQCRFS1	0.0025290418881957393	0.000936640830907054
TEX2	0.0025261353425618488	0.0017767281803686696
ARF6	0.0025253078700031104	-0.04647952131666275
RETN	0.0025241225080938003	-0.008055791962544356
ADGRL2	0.002520650241887232	-0.02494502535140812
HSBP1	0.002519105576637365	-0.09657204029180311
SIRPB1	0.0025064623762514407	-0.0003079558697228757
RNF149	0.0024724034583430456	-0.006162805179207975
C1QC	0.0024692617235602555	-0.06675665612456988
SLC31A2	0.002458837261873426	0.000291762045625088
SLC2A3	0.002455906881782739	0.00024737561674847974
COX7A2	0.0024459545477728043	-0.09665105592941323
TMEM39A	0.002440029720600573	0.001536609559015023
FAR2	0.00243898733657078	-0.1091175235999727
CD300A	0.002438423898375385	-0.08068409927537204
CCND3	0.002435674798504144	-0.07851214650268623
PLAC8	0.0024340245193978116	-0.02223251216460298
FUCA2	0.002431480225801214	-0.10769511545272903
MARCO	0.0024168420619944102	-0.06514755161814018
PCBP1	0.0024084673126342896	-0.029140165324864298
ALDOA	0.002395719803130709	-0.03775861885675809
MRPL51	0.0023901101532087703	-0.05345033675254529
CDC42EP3	0.0023868689025846627	-0.08277261528769914
CKS2	0.002369285549505018	-0.09092847247530123
RSL1D1	0.0023519805615830414	-0.003339435233730259
HAL	0.0023447763634371283	-0.1016086323335248
CSGALNACT2	0.0023425968639077207	-0.09883598575977479
MKNK1	0.002327063841961877	-0.05748501833142644
SPRY2	0.0023073124030727	0.0013262647401371952
TMEM258	0.0023030205887249154	0.0015532996687152023
PIWIL4	0.002296692792613767	-0.02282283233173299
AC002464.1	0.002284278504324295	-0.0022316047170660982
NFIL3	0.0022789907454063836	-0.04131974122569526
UPP1	0.002275736720650023	0.0009300299571148862
SH3BGRL3	0.0022668135968474793	-0.0007363083855178587
FADS1	0.002266314369310369	-0.1093305832680449
PGM1	0.0022588716954953488	-0.025546311189727056
RNF141	0.002253772979523138	-0.0062183957579440285
AC008894.2	0.002244648859956884	-0.006759768035465652
S100P	0.00224208285764808	-0.0028212215091294457
ACAT2	0.00224084086385533	-0.02263611477958339
SEM1	0.0022330884157015962	-0.0015460298676807094
TAX1BP1	0.002232518132581308	0.0017553906529007568
SMIM10	0.0022301925140515814	0.0008486002566352457
PLP2	0.0022250737820416534	-0.021119863356277913
ALDH4A1	0.002222355915276732	-0.03764941426420429
GADD45B	0.002221758423053116	-0.10728756489915342
ATP5F1E	0.002212440012881932	-0.053508979021797146
NQO2	0.0022059015104103873	-0.03740111038999949
FGFR1	0.002203603245395463	-0.10867817292689308
UBL5	0.002203400060545924	0.000868471497569967
ATP5MD	0.00219895715053337	-0.053619490702373734
BST1	0.0021935493077530847	-0.06277439376179633
HOPX	0.002190459573777909	-0.09737880789540698
MSRB1	0.0021843115316068943	-0.05184368158452646
VSIR	0.002178286228900449	0.001145877294697284
TBC1D8	0.002177137462739817	0.00177706767277086
AQP9	0.0021751798251547516	-0.04609602911820618
MGST3	0.002172983507351073	-0.059770741636434754
PDZD8	0.0021709139873735818	-0.026845549758072518
RGCC	0.0021696329479726196	-0.007628221996354156
NCF1	0.0021573404032747853	-0.0445661756464778
TRIB1	0.002155398916400972	0.0010444685714411373
KCNE1	0.0021545697442373595	-0.0872716548352197
MFSD10	0.0021439740436725264	-0.06051700550684391
PELI1	0.0021402068079617036	-0.026629536830443
COX6C	0.0021333901355296042	-0.09663085017925344
PIK3CB	0.0021224266501470974	-0.02363114442724379
HMGB3	0.002121037583085616	-0.09843289953496087
ST14	0.002120819128282094	0.0014224357133335586
CHMP2A	0.002108716129296295	-0.0892243412963348
GFOD1	0.0021026230923731765	-0.1063175853877874
TBC1D2	0.0021015325130558146	0.0017671442062864307
MANF	0.002100568474554539	-0.06700571586151888
FRAT2	0.002096815249080937	-0.10797132161353123
TBXAS1	0.002086407048439098	0.001780414317272938
ITPKC	0.002086098786352393	-0.08918184614598712
ATP6V0E1	0.002079720299586134	-0.05414639832287048
HMGN2	0.0020777673458260864	-0.0983072475906383
GIMAP8	0.0020758295540799533	-0.1060317434278103
TUT7	0.00207574435876093	0.0007849537166716436
B2M	0.0020755066156098985	-0.0558069373962259
ABHD6	0.0020749962431977817	-0.0014696998937142863
SQOR	0.002073102817879665	0.0013498059971150944
ACSL3	0.002068659019040845	-0.023272622309232868
SNRPG	0.0020667178130466244	0.0011014672915387047
STARD13	0.0020628626759814574	0.0014676684560428477
NHP2	0.0020621819206628807	-0.04073808400519474
PLA2G16	0.00206104575803538	-0.022349817669047867
CPQ	0.002046077317578706	-0.09719070882213457
PICK1	0.002044452907866153	-0.02422172127750788
ECE1	0.0020428334726744425	-0.1077256982418554
PTBP2	0.0020404996131627435	-0.013682309079853794
COL23A1	0.0020377761570398224	-0.09484285315380325
NANS	0.0020265099336416632	-0.0460956761945881
SERINC2	0.002023901397592101	-0.0012805533283727355
CD55	0.002017400245782793	-0.08143647521363948
SIGLEC14	0.0020165222975003787	-0.00044342642036476754
ELL2	0.0020032598201659094	-0.1087226250446163
SERPINB2	0.001994822526595675	-0.0012421895455575482
IGFBP2	0.0019866483552418326	-0.09395819744105588
SLC17A5	0.001986157374246575	-5.465875746313298e-05
SLC7A7	0.0019810523877358574	0.0005968841231686062
ADIPOR1	0.001978584143607176	-0.025037059507073064
MYADM	0.0019782875327102193	-0.048787645226633036
P2RY2	0.0019778445263978024	-0.03145056128641843
TRMT6	0.0019766353001157396	0.000964641895901952
ANLN	0.0019724053761598736	-0.04100783921712309
ATP5ME	0.001967316127863174	-0.05364716317663057
SUMF2	0.0019651622423374425	0.0016073883057873273
ERO1A	0.0019620084100210383	-0.10921809282489184
RPL37	0.0019596844213455675	-0.0047157871700506115
ANXA5	0.0019596056994101926	-0.041555563628554296
CLTCL1	0.001956465123599944	-0.09272379374341735
AZIN1	0.0019555105170264812	-0.05572412093725869
SGMS2	0.0019470555815297437	-0.0008506266905058402
MSR1	0.0019428610929903022	-0.05189011150630585
PRDX4	0.0019411044098659668	-0.01643621347745383
DMAC1	0.0019387474139087413	-0.10541120474055748
IL10	0.0019275784999567757	-0.09345743901972486
TOP1MT	0.001920129324471541	0.0012029066279620748
LYAR	0.0019181040655845388	-0.06915721435697186
ATP5MPL	0.001913247587285667	-0.053730324128022186
IDH1	0.00190946369520945	-0.09501114619520262
IL1R1	0.001909237542102385	-0.09306005304042514
ADAM9	0.0019033009850206754	-0.024144826363564832
TFPI	0.0018981019599534981	0.0017701956446269929
AP2S1	0.00189419793079414	-0.04448243437509691
UBALD2	0.0018937116085303988	0.0008188198216234621
EIF2S1	0.001888776400168654	-0.10842989991203847
CKAP4	0.0018796360060257323	-0.09076077450103195
HS3ST2	0.0018796256969452778	-0.09665521480419209
H2AFJ	0.0018752218521192996	-0.10194388329965054
CLPB	0.0018748510566023256	-0.09244957501973253
NETO2	0.0018714137318258598	-0.0417733756509292
LTA4H	0.0018677739210615416	-0.06970639395663586
C5AR2	0.001866479122617702	-0.06894528907944733
PAM	0.0018662881631000688	-0.03061207183985215
ZDHHC20	0.0018655340293305888	0.0016075724998574348
SNRPD2	0.0018653377033394584	0.00109360494723032
COX5A	0.001857164817803544	-0.09652962772398338
TBC1D1	0.0018554412379005493	0.0017579603669322097
RBP7	0.0018267449657270879	-0.00867640646756529
PRR13	0.0018266834525869499	-0.01508287336418912
PRRG4	0.0018252903831921879	-0.014816615448902337
SLC43A3	0.0018244925346805724	0.0004827775218138042
EREG	0.0018225671558435431	-0.10917552937496866
ATP6V1E1	0.001814689580405764	-0.054340470474889976
LSM3	0.001809133590108163	-0.07000379696256925
STS	0.0018080737661232758	0.0015485858900342597
TUBA4A	0.0018058238820298966	0.0007920540292402078
LIN7A	0.0018056940782476302	-0.07842126174529274
MRPS15	0.0018054945871345306	-0.05319415480491785
NAMPT	0.0018041369726270917	-0.046208716969339036
AC097534.2	0.001799566570356821	-0.017483639557730322
KLF6	0.0017960111226275235	-0.0836521866177386
MAP3K8	0.0017832978195416215	-0.06622714980075872
DGAT2	0.0017819453768063217	-0.10432649450302225
ELOVL3	0.0017808207252239128	-0.10878570073953317
COX5B	0.001778295619405059	-0.09654989932322691
PDHA1	0.0017722227172297543	-0.027459457367363882
ASCC1	0.0017694174967584496	-0.05079272688039975
CD1D	0.0017685212867358576	-0.08014499029090541
EPS8	0.0017675026051567505	-0.10912699099495832
MAGOH	0.0017599984206094924	-0.06776110898087784
FRAT1	0.0017593960058013569	-0.10797731110283854
HYAL3	0.0017524255709504056	-0.09542500331582332
ARHGEF19	0.0017509208668926891	-0.04778644901486162
AL591846.1	0.0017481332498621971	-0.03631747831379584
CFDP1	0.00174791541521039	-0.08784633518767981
KCNJ2	0.0017442727340624667	-0.08692804773973356
POLR2L	0.0017414555889205669	-0.019164263599691034
SF3B6	0.0017347748105128132	-0.0009943914046404156
NDUFAB1	0.001732971916871245	-0.04338862859434156
ITSN1	0.0017273992732262519	-0.08900543531277488
PHLDA1	0.0017161227876678305	-0.02472627597342225
GLDN	0.0017098587727612058	-0.10580946092727644
CCT5	0.0017033186756309155	-0.0795494334758724
NFIA	0.001702688142562357	-0.04136286639508513
SEC61G	0.0017002501563909618	-0.001683562679064221
MRPS5	0.0016974876518494795	-0.05268098118111719
FBXO38	0.0016961392839862214	-0.10895257682304987
ELOC	0.001694926016006469	-0.10876916107404566
TBC1D16	0.00169377780185162	0.0017647591213678648
KLHL8	0.001691517752605012	-0.08287062982159615
EBP	0.0016905565737164948	-0.10770444988695357
CYYR1	0.0016873091680347043	-0.10179557337198208
MCU	0.0016843993210595189	-0.06330005694758384
EGR1	0.0016826090992550194	-0.10823555041745123
SMARCD3	0.0016821089521228088	0.000788069471434949
MYO1B	0.0016809894676877693	-0.047847071232205884
ANXA2	0.0016780252051175973	-0.041436829634932115
RHBDF2	0.001673862517803795	-0.00732212721250225
ABCB10	0.0016723573569500786	-0.0005114441417254794
GSTM1	0.0016718925705165356	-0.10300766648194587
CLIP4	0.0016715078390478026	-0.09217327025173533
JAG1	0.0016682409310852181	-0.08882831321022827
NDUFB3	0.0016623288311107469	-0.04307980245550669
RNF181	0.001660891400619873	-0.006080958398001268
VKORC1	0.0016604215282944022	0.001140597850092906
SLCO4A1	0.0016602264018523746	0.0006669601186090057
PCOLCE2	0.00165681721568392	-0.028424265896823342
BCL2A1	0.0016530961620081159	-0.05849366581104251
PKP4	0.0016528019248193198	-0.022400237710052617
MMP7	0.0016507805619350956	-0.05657353943984117
MARVELD1	0.0016503838373939958	-0.0650095979197931
KLHL2	0.0016440668509066691	-0.08329384242672494
RASGEF1B	0.0016425429448314681	-0.00966276165220692
ELOB	0.0016420100341376356	-0.10876499251485405
NDUFB5	0.0016412363692330238	-0.04303588225467825
AC004656.1	0.001631065010470033	-0.0026536701350624416
COA6	0.0016272780680047735	-0.09441286853935882
