gene,CD-coefficient,Significance
Cpvl,0.014896984900978754,-0.06891016176665297
LOC102549725,0.014882634233988562,-0.13715222489328444
LOC103692776,0.014881664544664625,-0.14621899505609864
Mchr1,0.014853294509000317,-0.14597778707497228
RGD1304810,0.014851905603960535,-0.1137917673660791
LOC102551879,0.014851589911794713,-0.13991267824508935
LOC102550664,0.01485125399272124,-0.1383553395823383
RGD1565323,0.014823512769821105,-0.10597245172417558
Olr1406,0.014823512769821105,-0.13571504054067884
Olr836,0.014815025339546248,-0.13557132705663377
RGD1563263,0.014790460946898565,-0.10776543925700188
Pnpla2,0.014776029061710572,-0.12456002994176274
Gpbar1,0.014735959190765613,-0.1076788200003197
Pde6c,0.014729771243644434,-0.13114135505764202
Grhl2,0.014717387550494173,-0.10955457656294737
Slc17a8,0.014687508148078872,-0.07481945738192142
Cbs,0.014684036728501887,-0.04760108849280308
F10,0.014677910074273867,-0.0922654028291023
Chrnb3,0.01467752265678657,-0.06050331557488026
Gdf3,0.014660107376404302,-0.1043397666974003
Asb9,0.014643349827446049,-0.029248882592943382
LOC103693645,0.014623997277668473,-0.14664090713476852
RGD1564074,0.014607903374995422,-0.1069708659749179
LOC102555406,0.014592011319332255,-0.14315746750920777
Mstn,0.014569245436292271,-0.143176322617591
Sult1d1,0.014559836730115735,-0.05455752932329261
LOC102549154,0.01453633032262428,-0.13640221862857976
LOC103692985,0.014508480365502936,-0.14634496605079234
Ptprr,0.014500216679341935,-0.11530309784596648
Mc4r,0.014484440180307154,-0.14602050840758296
Fam196b,0.014480070622412222,-0.09449510508933594
Slc30a8,0.014461865197203577,-0.07200939923307281
Prr15l,0.01445656102916818,-0.11872669303294892
LOC363500,0.014442753741006297,-0.14690336108813445
LOC103691376,0.014424311136024496,-0.14527090900953027
Slc5a9,0.014397579943814125,-0.06971138518794995
Txk,0.014396525060653474,-0.02475539163154672
Fam83c,0.01438070914773443,-0.09595401422865454
Pnlip,0.014377295746198272,-0.1247637698807954
Gpr82,0.014369043065838416,-0.10893473464226233
Mir3099,0.01435856935361939,-0.1449736382248023
LOC100912677,0.014333981394590484,-0.1320389106744632
LOC102553773,0.014316991306131394,-0.1417682521582196
Mlc1,0.01431406736396547,-0.1445838629969956
LOC100911784,0.014294139073723516,-0.1307407621207087
Wap,0.014285985108550833,-0.014358471040141763
Galnt15,0.014272732427545861,-0.1031455783371873
LOC102550568,0.014265320736812536,-0.13822771723463761
Spata31d1b,0.014234062368834972,-0.06232458507942451
Slc28a1,0.014228087543344087,-0.07256250226583727
LOC102554202,0.014203855798238824,-0.14220849680976705
LOC102548473,0.014203497028613244,-0.13555880590824673
LOC103692928,0.014177870072880412,-0.1462991583158162
Apol11a,0.014158242928632391,-0.023521060856551826
Lrrc19,0.014158242928632391,-0.146803632952964
LOC102548969,0.014133550163422591,-0.13619397868593042
Ccdc166,0.014130515287690115,-0.04914849671667437
LOC103690948,0.01412560655597799,-0.14490088032520837
LOC100910189,0.014113026039715391,-0.12864031022200503
LOC103691480,0.014109425641609491,-0.14534877519106348
LOC103691748,0.014107546063969583,-0.14551458676408258
LOC103694158,0.014106990737795751,-0.1467954111828787
LOC102548124,0.01409516160020001,-0.1349761347963573
Ces5a,0.014090430493254365,-0.058439411623282964
Syn2,0.014081513569531245,-0.053137564821548966
Nrg4,0.014080704830564962,-0.13797353275189028
Slc25a18,0.014060181447663113,-0.07370421070591837
Cfhr2,0.014056679746925331,-0.05870392528963939
LOC103693972,0.01404081845981185,-0.14673549669245428
LOC103690317,0.014033389831264457,-0.1445779196637501
Zcchc13,0.014013822318725088,-0.007507545413384387
Elovl6,0.014012975689156961,-0.08806747227191272
Surf2,0.013977238441244716,-0.05402226972037505
Orm1,0.013965690591292436,-0.13518575918594622
LOC102546949,0.013948214153770185,-0.13315323095774992
Clec10a,0.01394820823338304,-0.062437504135550874
LOC102554647,0.013941068507642056,-0.14253692319194416
Kcnk4,0.013932823802109036,-0.1222699680572418
LOC102548845,0.013931004750316566,-0.13608944477389018
Fbp1,0.013914008809250875,-0.096938019517514
LOC100909637,0.013912249425171663,-0.1279647975876452
LOC103692638,0.013870897612343357,-0.14614399186461363
Spocd1,0.013867616521532337,-0.061114586566496265
Tcam1,0.013814368741733649,-0.0487971431459302
LOC102546726,0.013793131410083731,-0.1328382871192482
LOC103692832,0.013792592925676653,-0.14625194516490386
LOC102556480,0.013785724017019245,-0.14395330613391044
LOC102550203,0.013776595459437225,-0.13775079909968924
Alx4,0.013746138954107085,-0.017166059341314467
LOC680590,0.013712714452517896,-0.14698028387717876
Yipf7,0.01371153048785298,-0.009554072331795171
LOC102555783,0.013679824788022973,-0.14345126091173405
LOC102555648,0.013678162211291152,-0.14335006623159813
RGD1564941,0.013663939715191843,-0.10623079883364106
Dear,0.013659660529585187,-0.0773255822740657
LOC102546661,0.013652052371415214,-0.13273766697321257
Nxph1,0.013645420245344082,-0.1364968412283728
LOC365238,0.01364359204048199,-0.1469055677756541
LOC102552809,0.013641835472266883,-0.140875968205258
Kng1l1,0.013641162707311133,-0.12447884800314196
Abca17,0.013633048949450107,-0.0011664763854297151
LOC102555438,0.013601350420384498,-0.14318087385423117
Plxnb3,0.013600112223277748,-0.12511079777370415
Skint10,0.013597267750650023,-0.07610954478464571
Oprk1,0.0135959794701203,-0.13533243798762973
Syce1,0.013586703175606367,-0.053417780158311
Cd163,0.013576691454587531,-0.05263822779164044
LOC102556140,0.013571982571149875,-0.14370967878115964
LOC102553955,0.013559493785868763,-0.1419590889369936
Opn4,0.013518652308927176,-0.13535325515645136
LOC102554501,0.013513923509207194,-0.14241096327554464
Mip,0.013466300929081843,-0.1451900364651902
LOC102547093,0.013461532180556958,-0.13339590947297034
LOC102546729,0.013451819563093985,-0.13284600524740248
LOC100911313,0.013445440506227832,-0.1300338162074205
LOC102546646,0.013441695355596217,-0.13269890873510193
LOC102553680,0.013428871709308045,-0.14166453178369004
Slc24a2,0.013418940128135048,-0.07400075440714948
Pcsk2,0.013416725673232864,-0.13167899949837214
LOC103693712,0.013395355570981834,-0.14666633931867984
Calb2,0.013389250763225882,-0.04443458713393481
LOC103690870,0.013384563541747505,-0.14485341015777625
LOC103690500,0.01337551674933921,-0.144686495388266
LOC100910676,0.013372851735324712,-0.12920712854970676
LOC102547058,0.01336074055391072,-0.13334306867392604
LOC100911699,0.013359219400480179,-0.1305653458238845
Fbxo39,0.013358972262130057,-0.09756295722854938
LOC103692197,0.013357072295404825,-0.1458394067463713
Raet1d,0.013338161201500092,-0.10221635539094664
LOC103691978,0.013327102721550892,-0.14569014945727804
Nox1,0.013321825252813852,-0.13872739239984555
LOC102552331,0.013321348809826564,-0.1403837440285427
Ppp1r35,0.01331821521283133,-0.12164548952170151
Echs1,0.013317862673329113,-0.08507137956201193
Ccr1,0.013297786711574536,-0.05203698938774267
LOC103692976,0.013292583777180298,-0.1463358797173714
LOC103693952,0.013266616611144484,-0.1467322645681453
LOC103691237,0.013263922399588922,-0.14513747961558343
LOC103693490,0.013254339463769131,-0.14658528525275344
Slc15a5,0.013237765455439051,-0.07519523996652577
Csrp3,0.013226201893475698,-0.0709291248809748
LOC502504,0.013226201893475698,-0.1469532730532817
Fstl5,0.01320939595201443,-0.10160063231014514
Tmeff2,0.0131986051530503,-0.04187602881763419
LOC103694025,0.0131964250613299,-0.1467571257344003
LOC103691612,0.013196358392098907,-0.14542661352482655
Gpx2,0.013190545166495154,-0.1092391711072706
Mc2r,0.01318273565704389,-0.14602350752430432
Higd1b,0.013176083257838986,-0.11330338779153129
Gpr50,0.013164715908707556,-0.10878225131124658
Ttll11,0.013158746271884885,-0.026120332276113434
LOC100910200,0.01315422150548487,-0.12865789328817365
LOC103694149,0.013153110534254489,-0.1467947083328318
LOC103690779,0.013138476741426808,-0.14479516063606584
Itgb6,0.013133637530073138,-0.12060768635770655
LOC102553158,0.013132148901596417,-0.1412266077190536
LOC102556095,0.01312896419359903,-0.1436846652503761
A4galt,0.013125690587581122,-0.0001939405681931853
Trnar-ucu-3,0.013111809391682914,-0.03005594609288076
LOC103693412,0.013108480824267275,-0.14655383635586233
Ms4a6c,0.013106937267061268,-0.1433466811345777
LOC102554198,0.013099344130764521,-0.14219534941730427
LOC102550678,0.013099344130764521,-0.13838570322824606
Ttpa,0.013093646811515798,-0.025885266327845824
LOC102550711,0.013085789167821256,-0.13842816043821304
LOC100911109,0.013084997708598233,-0.1297516394870784
LOC102551730,0.01308014873969599,-0.13977517775165377
RGD1310641,0.01307877445976991,-0.11158356335195074
LOC103691283,0.013068588269060865,-0.1451888018373132
Sh2d1b,0.013055713186331672,-0.07869402479348664
Rad51ap2,0.013045739420982397,-0.10244316159116884
Sgpp2,0.013045464392874283,-0.07891288565597154
LOC102554815,0.013045093577070791,-0.14269749238696317
LOC102553788,0.013036430273848862,-0.14177737348618136
LOC100910418,0.013035314865142497,-0.12890321947682304
LOC103693777,0.013029325694509273,-0.14668715142959116
LOC103693892,0.013026387453994365,-0.14671188458866963
LOC100911508,0.013025232330275279,-0.13029570340615695
Sectm1b,0.013016531545458008,-0.08262919111690292
LOC103692695,0.01301471311107705,-0.14618060297203406
LOC301444,0.01301135310260227,-0.14688282436068428
LOC102555675,0.013011071735894638,-0.1433802484825532
LOC102554867,0.013005632764776918,-0.14274628775018666
LOC100911860,0.013004758783760378,-0.13088208503524323
Mrgprd,0.012999372344571441,-0.14388979590068712
LOC102550962,0.012991371019176483,-0.13874417932740846
LOC102546430,0.012990007783048447,-0.13235486684744438
LOC103690158,0.012987470026350586,-0.14450127658709833
LOC102548282,0.012963882685396147,-0.13525524408433698
LOC314123,0.012958567560976934,-0.1468925489368864
Eps8l3,0.012956834109809412,-0.09001278089702015
LOC102554759,0.012953815443829763,-0.14264019113900384
Capn9,0.012918672812945219,-0.04580305321381842
Ms4a6b,0.012916748894505094,-0.14335228666983496
Saal1,0.012913118577514487,-0.08687109039087249
Cacna1f,0.012910831791959095,-0.04371995058635935
LOC102553210,0.012906666864088194,-0.14126787759074644
Rasgrp1,0.012904821018336522,-0.10083151843906102
LOC103694435,0.012903746628054578,-0.14685768694619505
Rep15,0.012902262480195388,-0.09796142460244661
Perp,0.012896597979445566,-0.13011627662482184
Cldn2,0.012894685452441549,-0.062200206893099734
LOC100912472,0.012893052173984744,-0.13174484853590177
LOC103691157,0.01288858604290322,-0.14505791357756892
Cldn22,0.012883436167906359,-0.06223982007238921
Lrrc2,0.012876256925498413,-0.1468025860537306
LOC102546462,0.012872250496767748,-0.1324255417784089
LOC102554758,0.012870509296430748,-0.1426360928417011
Sall3,0.01286564303914991,-0.08668605640300431
LOC103693204,0.012848948487412434,-0.14645705121206493
Daw1,0.012841699990736137,-0.0749937031094497
LOC103690164,0.012820763058734266,-0.14451024864892054
LOC685933,0.012806492147209804,-0.147008052550331
Gbp1,0.012801591354809624,-0.10387155954092284
LOC103693502,0.012799507780085517,-0.14658849511805605
Ap3b2,0.012781097931380998,-0.022019615559468568
LOC102548671,0.012771655433304514,-0.13587074111197647
Mir433,0.01276802485988462,-0.14482529524021936
Phactr3,0.012753656526453733,-0.12924369104674527
LOC102547499,0.012747718494544417,-0.13409682278175383
LOC102554419,0.012744648798006812,-0.1423598320253941
LOC102556346,0.012733947434676379,-0.14385951107183437
LOC102555281,0.01273048347947975,-0.14306015258898658
Fcrlb,0.012717579200711959,-0.09816755221681861
Lnpep,0.012682120629076199,-0.14688945489342065
Cpne9,0.012681804725452458,-0.06856934631001918
LOC100910575,0.012680263299792415,-0.1290858923208166
LOC103693068,0.012678996125177453,-0.14637626182560104
B3galt5,0.012666133765669989,-0.034732338277875946
LOC102552075,0.012663736704448921,-0.14010944288203397
Gpr81,0.012656164858741511,-0.10892202913176116
LOC102546414,0.012648801181264565,-0.13231551669066724
LOC102550684,0.012646015783217161,-0.13839178012335263
Kcnk16,0.012636491149707442,-0.12223917542956975
LOC498330,0.012633414670694346,-0.14691765804364176
LOC102555788,0.01262830123936811,-0.14345501893684648
Nppc,0.012626965056916288,-0.13845667226513225
Accsl,0.012622303525020466,-0.004853406497134156
Azgp1,0.012621947832901624,-0.0344842057893235
Tp63,0.012612525889889724,-0.03422414908474791
Rasgef1a,0.012604073760601051,-0.10092668865186638
LOC103693163,0.012587490412573564,-0.14642978561849568
Rprml,0.012570513556539214,-0.0903635796452057
C4a,0.012554439158643224,-0.043001571959288956
Afm,0.01255069974458925,-0.011659536645885895
LOC103693476,0.01254145471343121,-0.14657762163021598
LOC102549475,0.012539871027180478,-0.13683717821718772
LOC102554046,0.012539166464027529,-0.14205825704131647
LOC102548405,0.012534409125295874,-0.13546937063673328
P2ry10,0.012529384898204942,-0.13439325153837778
Smim2,0.012527457929543726,-0.06678073716834632
Car7,0.012527380895888783,-0.04623315154738343
LOC103693701,0.012526312879187703,-0.1466628469216773
Loxhd1,0.012524000984090483,-0.14687873850102334
LOC103692702,0.012511127700509673,-0.14618555817362072
Fndc9,0.012506290888315397,-0.10031418702107162
LOC102546723,0.012502034985384663,-0.1328228417999651
Drgx,0.01249249274681358,-0.08298195728341537
Tcf23,0.012492327107514401,-0.04832395732814232
Hormad1,0.01248517593566661,-0.11481266895618653
LOC102550091,0.012483430654919168,-0.13759265502182522
Serpinb2,0.012483130153967853,-0.08087879539681764
Hes7,0.012467516399568999,-0.11288225293119886
Samd3,0.012464765523495114,-0.08656190441221123
LOC103693058,0.012462118558058833,-0.14636744004192964
Slc5a11,0.012460862833720575,-0.06985575377413111
LOC103693878,0.012460542294553519,-0.14670786251042006
LOC361914,0.012460542294553519,-0.14690092263001725
LOC681193,0.012460542294553519,-0.14698741569796148
Olr839,0.012457516641190622,-0.13555064536183092
LOC100363171,0.012451948458488231,-0.12705158307729028
LOC100910875,0.012449308112347037,-0.129553533261089
Abat,0.012442736595112441,-0.0009501540291240163
Awat2,0.012441193525503687,-0.03438482015247059
Hrasls5,0.012434521561735287,-0.11534162592895641
LOC102556298,0.01242631714913125,-0.1438185897086171
LOC102551794,0.012421424781573685,-0.1398071005041715
LOC102548637,0.012410864818781732,-0.13579020500977895
LOC683408,0.012410373225496376,-0.14699492645948825
Hapln2,0.012402533052812912,-0.11161998345269311
Oacyl,0.01239724921158137,-0.13639798502270062
LOC103694019,0.012395555683058262,-0.1467537984642362
LOC102549774,0.012393491386157179,-0.13721642810852097
Slc35g2,0.012392184800528718,-0.07137789588302579
LOC103693084,0.012388634383869144,-0.14638352324908527
Brms1l,0.012386446463491917,-0.04093737215150575
LOC102555739,0.012380968807248902,-0.14342140826029037
LOC100360613,0.012378435618421198,-0.12589445753774353
RGD1309139,0.012373795509957616,-0.11222863390812143
LOC103692376,0.012371127175580745,-0.14595223768103033
Fam83b,0.01237022747663599,-0.09593925816753487
E230034O05Rik,0.012367697821650394,-0.08454547739745431
LOC102548513,0.01236418695487583,-0.13563410228355258
Acvr1c,0.012361600025409696,-0.007505908622403235
Neurod4,0.01235925618667368,-0.14016953870855764
LOC102555103,0.01235050618329683,-0.14296206276801143
LOC102551528,0.01234397532781244,-0.13952087387336243
LOC103694222,0.012343538713375882,-0.14681013494543388
LOC103691490,0.012337425882114943,-0.14535561469305436
Aanat,0.012337405120600121,-0.0005552144028069838
Rph3a,0.012327303780396516,-0.09193011080717695
LOC103690961,0.012325929718382726,-0.14491362061026203
Scn9a,0.012322437064882279,-0.08438441185643553
Olr1193,0.012321215450972253,-0.1357762204897932
B4galnt1,0.01231863876217137,-0.035103458195952064
Ugt1a1,0.012314071006109371,-0.02110060072208575
RGD1306626,0.012313557838967957,-0.11300229177377985
Ankrd35,0.012311766681019512,-0.01982420623647351
LOC102550706,0.012311089040857991,-0.13842210624187368
Hcn1,0.01230352944450701,-0.11204593748751018
LOC102547149,0.012297112487465503,-0.13349366601189472
LOC103690562,0.01227524874905796,-0.14473794808370688
Spire2,0.012272158930679188,-0.06124611870738883
LOC103691037,0.012269910723814507,-0.14498823186851495
Rorc,0.012268041691767997,-0.09232096012476643
LOC102549869,0.012267245490215939,-0.13733163367443485
Acsm1,0.012265954228288951,-0.006377477025208191
LOC102553264,0.01226582946323819,-0.14130016516999194
Vtcn1,0.012263698752811728,-0.014844254062363893
LOC103692198,0.01226276466279566,-0.14584130280959495
LOC102554078,0.01226216108840739,-0.14209835163292822
Pacrg,0.012253683325332507,-0.13410678483210503
LOC103693911,0.012244774530653616,-0.14671821534067925
Impg1,0.01224448772168722,-0.11880772800899761
LOC102554557,0.012240718591450345,-0.1424573172752202
LOC691546,0.012238480856844362,-0.1470215533098615
Fam132a,0.012235484620432033,-0.09336286775155707
LOC679149,0.012231967782847035,-0.14696214230748778
Spx,0.012231737574796947,-0.06019962989414507
LOC102547612,0.012231424442953156,-0.1342931635031482
Nmu,0.012230929158718866,-0.13913050140809335
LOC103691312,0.0122269359484072,-0.14521640013879017
LOC102552925,0.012226854403932967,-0.14100454293880077
LOC102554658-2,0.012222298538116176,-0.1425452490028386
Rnase6,0.01221710468436553,-0.09464510581090724
LOC102554807,0.01221108124062985,-0.14268109171378646
Trnav-aac-3,0.01221032431036773,-0.02990583180617956
LOC102552887,0.012207804316107608,-0.14095259137008115
Magea11,0.012206054771208171,-0.1464819427486359
Cmah,0.012203494886817167,-0.0637931539662002
Fcgr2b,0.012197239925041653,-0.09802405581155424
Lrrc3b,0.012193038794685251,-0.1467847498424203
LOC102554838,0.012191232250468195,-0.14271385126055647
Olr1197,0.012191232250468195,-0.13576603047054647
LOC102547647,0.012190446746248198,-0.1343436941142622
Spsb2,0.01218497081627207,-0.06052546074816867
Kcnh1,0.012183950359789716,-0.1219305185538915
LOC102556299,0.01218294673187875,-0.14382203231729768
Grap2,0.012167994453633863,-0.10940341858930047
LOC103694404,0.012152402231138944,-0.14685156094326024
LOC102546484,0.012148419553350205,-0.13245694210241749
Fam50b,0.012145799114566942,-0.09546587776966368
Alox5ap,0.012145302450553641,-0.016765584251217915
LOC102550089,0.01213885090891154,-0.13757997167909364
Fbp2,0.01213618397533748,-0.09695262100998514
LOC103690862,0.01213000564109778,-0.14484840645724317
LOC102550415,0.012127207377815533,-0.13801290755422307
Stxbp5l,0.0121200455220698,-0.055040739261631555
LOC103692568,0.01211560324222108,-0.14610428068679898
Cml3,0.012115489584297619,-0.06392981943635426
LOC103692209,0.012113728619007872,-0.1458469939792541
A2m,0.012097637790475598,-8.038885926698262e-05
Tdrd12,0.012097245630157266,-0.04761755612078988
Myo1g,0.012092421706422754,-0.14215220278527813
LOC103693218,0.012084008547191688,-0.1464662102317133
LOC103691564,0.01207693596307467,-0.14539371664108808
Prodh2,0.012071915164123913,-0.11936579573773431
LOC103691362,0.012071470005164375,-0.14525481699924497
Mir142,0.012070381378955178,-0.1451291191844747
Scgb1d2,0.012069336123661149,-0.08489488782518118
LOC103694034,0.012067866802256933,-0.1467611922729633
Pou1f1,0.012064685615577988,-0.12317882249324297
Nhp2,0.012056092025598696,-0.139756795692473
LOC102553433,0.01205186901877154,-0.14143256818423255
Acoxl,0.012050311055367293,-0.005819277373797992
LOC102547852,0.012048884446480558,-0.13457985676319187
LOC102556356,0.012039084289036025,-0.14387298433455348
LOC103693483,0.012036500476731802,-0.14658310173392325
LOC100912948,0.012036434631007866,-0.1320944056310874
LOC102550969,0.012034301412894539,-0.13875600942020955
Pdyn,0.012034040138941493,-0.13053674319524244
Il22ra2,0.012028385852046217,-0.11839607535157662
LOC102557516,0.01201861999108161,-0.1441475416565095
Ube2d4,0.012016737960395714,-0.02320211710633613
LOC691110,0.012014678938006394,-0.1470220969073276
Lax1,0.01201283496571284,-0.1470082344783722
Ppp1r14c,0.012008619468739084,-0.12188927327864829
LOC103692812,0.012003260705859747,-0.146232299764316
Abra,0.012002181642858756,-0.003803994618197285
LOC103694315,0.011998649922104565,-0.1468278466360477
LOC102556187,0.011992169653650518,-0.14373108008602475
Polr2h,0.011989291830870968,-0.12377775634177113
LOC103693261,0.011981318569775214,-0.14648942063219106
LOC102552676,0.01198086730011656,-0.14073066466022865
LOC102550114,0.011977136685922339,-0.13762432935231395
Rpl35a,0.011971009623507268,-0.0911692934921362
Spata20,0.011966737918172987,-0.0624568384464792
LOC100912618,0.011960137072336006,-0.13199926558129105
Ugt1a5,0.011959998637982212,-0.021054935995611812
Grik1,0.01195353077734959,-0.10969289451422207
Acsbg1,0.01194865248800276,-0.0061152500666723205
LOC102553951,0.011948162191392204,-0.14195007530412496
LOC103692626,0.011947117757474809,-0.1461354398551839
LOC102549941,0.011943878977077086,-0.1374081374494302
Tmem179,0.011943154131699977,-0.040280252682828976
Slc7a13,0.011941524842381682,-0.06931578405468475
Fam69c,0.011937814049128668,-0.09571778688627344
Slc15a2,0.011937330553551232,-0.07526180163304741
Vstm2l,0.011935285133440728,-0.014970394605587356
LOC102549525,0.011924021666269905,-0.13692091756053687
Fam131b,0.011922690563710857,-0.09333254632638706
Tmem221,0.011921602832345658,-0.03938634703663413
LOC102552420,0.011916113533277352,-0.14049653185421968
LOC100912338,0.01191481199479416,-0.13158429457644694
LOC102553524,0.011910768176673175,-0.14152613806666114
LOC498705,0.011910518333669537,-0.14692287396327902
Apoh,0.011909594160012677,-0.023493913625056727
Ism2,0.011908264818904567,-0.12022225003417122
LOC102553408,0.011904081747565447,-0.141410009590957
Zar1,0.011901995556317886,-0.009004787098382039
Klk4,0.011901977517161435,-0.12434269513508842
LOC102551390,0.01189466984137735,-0.13937702015322656
Myh1,0.011893863993992462,-0.14240795067715034
LOC363337,0.011887482872782004,-0.1469029213073783
Fam83f,0.01187862005137164,-0.09599824105012703
LOC102553847,0.011878023182175205,-0.1418413770643383
LOC102547567,0.011868579479195968,-0.1342207728748984
LOC103694418,0.011859605315873292,-0.14685404829894455
LOC103692264,0.0118582571013155,-0.14588046224272566
LOC103691390,0.011856377512689639,-0.1452872531086417
Slc9a3,0.011848007530730075,-0.06895605716212938
LOC102555790,0.011843543929690784,-0.14345876808250718
Scgn,0.01184307603837081,-0.08483107037070947
LOC102546589,0.011840844758690522,-0.13259781391986358
LOC103692015,0.011820485681437575,-0.14571939614691554
Tagap,0.011818250773726557,-0.05095750742643923
LOC103690809,0.011816623658360864,-0.14481555999120166
Stard6,0.011816367873597583,-0.05716910109701512
LOC102551569,0.011813988955626345,-0.13959234356286715
LOC102552673,0.011813965166434135,-0.14072093160401006
LOC102549176,0.011804056335559612,-0.1364152280930722
Tescl,0.01180263780661505,-0.04670701520518239
LOC103690988,0.011796523693624737,-0.14494632777360145
Ssmem1,0.011791903282675053,-0.05862192058055704
Apol3,0.011791104962301029,-0.023548197148249003
Angpt4,0.011788203381023925,-0.018556928909263207
LOC103692564,0.011787389822033655,-0.14610081888535514
LOC102546527,0.011786006654053074,-0.13249618928801338
LOC102554999,0.011784683638753594,-0.14286270066798673
Spdef,0.011783799194517336,-0.06192774941345469
Slc26a9,0.011780081148395525,-0.07270997511223265
Stk32a,0.011778876770104182,-0.056428845201984545
LOC102555044,0.011776100411321986,-0.1429105780317983
Nnmt,0.01177335804608624,-0.1391060253193397
Reg3b,0.011770014949258143,-0.09819642701764486
Ccdc42b,0.011765325719897623,-0.049913537292942775
Apoa5,0.011764939139229422,-0.02316779278703757
Dmrtb1,0.011764374239126742,-0.08006903894112713
Irs4,0.01176257783496167,-0.12003942394633202
LOC103694355,0.011760891705721255,-0.14684174082825852
Fam169b,0.011756913344710806,-0.09395300872688442
Dnase1,0.011755851617739494,-0.08132147291351342
Tnr,0.011755113293690238,-0.03547865857444177
LOC102552204,0.011747858961048366,-0.14024977395732824
LOC102547004,0.011738741931317263,-0.13325232521229682
Skap1,0.011738255588695932,-0.07622184776037289
Tlr9,0.01173440513843112,-0.04287813294307452
LOC103692773,0.01173353944750444,-0.1462173414305769
Lhfpl3,0.01173318288816422,-0.1469624105902565
LOC102546610,0.011731860179775523,-0.13265229997224912
Trnak-cuu-15,0.01172940398846197,-0.030314352760053676
Mal,0.011728244121893112,-0.14644633730984924
LOC103692547,0.011726664038356429,-0.14608684360899593
Hspd1-ps6,0.011724543823073202,-0.11615196345342754
LOC102552985,0.011724411742655337,-0.141060573645806
Hsf2bp,0.01172396953523937,-0.1157950175076217
LOC103691511,0.011716941207844174,-0.14536240859260063
Cd8b,0.011715336040184416,-0.05393556013126359
LOC103692100,0.01171513061086682,-0.1457743803618321
LOC100361584,0.011710894993062838,-0.12636419389976208
LOC103694493,0.011704860085272172,-0.14686693491699787
LOC100909487,0.011703107240122756,-0.1277298002318337
Pla2g2d,0.011699324199211646,-0.12679504374853034
LOC103691274,0.01168633690544786,-0.1451794882347492
Trhr2,0.011683596829915618,-0.03229991905628282
LOC102551532,0.011682633782912545,-0.13952642100930118
Efhd1,0.011682530945069143,-0.08598647894445266
LOC102548277,0.011681020895074739,-0.1352413471796818
Mfap5,0.011676494042315296,-0.14549034920904602
Gstm3,0.01167513190790808,-0.1103891754986788
LOC102553362,0.011671966124341687,-0.14136910643016293
LOC103693782,0.011670250885301907,-0.14669072906682123
LOC100912059,0.0116690982024884,-0.1312271847266643
RGD1565058,0.011668923898538035,-0.10613860365330952
Erich6,0.011668745580151857,-0.09059165864160611
Taar4,0.011665669419761888,-0.05181138278345421
LOC102553093,0.011661222935272062,-0.14115783390113978
Foxd1,0.011659821083166103,-0.10057872093555836
LOC102555054,0.011659089324062217,-0.1429343573493616
LOC102546532,0.011655807732574118,-0.13250401687209182
LOC685722,0.01164869350373274,-0.14700716890651971
LOC103690785,0.01164869350373274,-0.14479773353662967
Ackr2,0.011646309615523018,-0.005155117643278302
Samd7,0.01164495355315377,-0.08647882499699155
Kcnj3,0.011644067754210207,-0.12211579651142784
LOC103691977,0.011643699958069298,-0.14568817811279883
