Gene	CD-coefficient	Significance
ENSRNOG00000020417	0.005093975131089267	0.0929979013217912
ENSRNOG00000028198	0.005066950226101672	0.06002249132001691
ENSRNOG00000011668	0.005057794250833492	0.17455899535113467
ENSRNOG00000007713	0.005052864372118339	0.16589679009100639
ENSRNOG00000022619	0.005048389406884104	0.07922800878132719
ENSRNOG00000013461	0.00504623992900076	0.1608734597936179
ENSRNOG00000010330	0.005027706282989079	0.18005264376850216
ENSRNOG00000016573	0.005026575458081131	0.1309078536694105
ENSRNOG00000028668	0.005015648274128743	0.05866202224084105
ENSRNOG00000013783	0.0050035577860380554	0.15805935092560364
ENSRNOG00000016043	0.004999429102752221	0.13665220389110466
ENSRNOG00000025843	0.0049906494727294266	0.06694321971071948
ENSRNOG00000006146	0.00496524713332331	0.14115366402839363
ENSRNOG00000000394	0.004953139399118366	0.007201290943744222
ENSRNOG00000007793	0.0049456687962742205	0.16683674231120457
ENSRNOG00000023257	0.004944000083079478	0.07668746494651213
ENSRNOG00000061910	0.004943893225297077	0.0003585444338964905
ENSRNOG00000001964	0.004875428346968571	0.045081968750269624
ENSRNOG00000057092	0.004858005703318837	0.012005529044818886
ENSRNOG00000011559	0.004852084931024179	0.17523737017584884
ENSRNOG00000019422	0.0048461210170909095	0.1023589143771399
ENSRNOG00000009329	0.00484218358802447	0.1791246882527786
ENSRNOG00000010712	0.004839882372121188	0.17919571452307564
ENSRNOG00000045829	0.0048002801369948925	0.03631130686658801
ENSRNOG00000017731	0.004786446408462319	0.11927447418478704
ENSRNOG00000000572	0.004783548928191569	0.012117512154493918
ENSRNOG00000057823	0.004763615620125504	0.01067452761278831
ENSRNOG00000029698	0.004761840837164909	0.05605635693199118
ENSRNOG00000011015	0.004734667524146873	0.17803068980515135
ENSRNOG00000000902	0.004704562923052432	0.018669904060863943
ENSRNOG00000029042	0.004703229059513451	0.05768019218661635
ENSRNOG00000021817	0.004689360889770652	0.08219029583133497
ENSRNOG00000019368	0.004686957110369706	0.10280855226554281
ENSRNOG00000011201	0.004683699057501741	0.17722074530251775
ENSRNOG00000012094	0.004670735611075162	0.17173048844996808
ENSRNOG00000047356	0.004661760019272418	0.032701045911081805
ENSRNOG00000020947	0.004643332829546322	0.08792971383252024
ENSRNOG00000011984	0.0046368566273646055	0.17253681211435645
ENSRNOG00000018198	0.004632642789162271	0.11466568845536684
ENSRNOG00000003114	0.004626149797159177	0.07105855656539796
ENSRNOG00000032660	0.004614620656966005	0.04970128122613826
ENSRNOG00000021318	0.004608527720939411	0.08447895446354703
ENSRNOG00000022839	0.00460641431222026	0.07819205556459075
ENSRNOG00000033299	0.004597874477374783	0.04842558245209172
ENSRNOG00000014751	0.004570206115264561	0.14840530216488346
ENSRNOG00000015461	0.00456987020978211	0.14171764450737206
ENSRNOG00000007364	0.004533306398162723	0.1609725194151158
ENSRNOG00000019708	0.004516762785790455	0.0995380363445994
ENSRNOG00000003259	0.004512199803583762	0.075150877588329
ENSRNOG00000012329	0.004507051950551878	0.17011756429552594
ENSRNOG00000011504	0.004504007797600476	0.1755611827712994
ENSRNOG00000019202	0.004480706557570304	0.10450707566810252
ENSRNOG00000002545	0.004463435711402712	0.05822023070087379
ENSRNOG00000000302	0.004452267943710526	0.006012910073323516
ENSRNOG00000016924	0.004449293535117557	0.12712229136671382
ENSRNOG00000002618	0.004439663952455309	0.05962835713414781
ENSRNOG00000001851	0.004436895113342422	0.042758346192215524
ENSRNOG00000013851	0.004415282723708636	0.15743859557838502
ENSRNOG00000014956	0.004393018759636243	0.14655718484155317
ENSRNOG00000043210	0.004376770433753146	0.03769712461101149
ENSRNOG00000051612	0.004358904964203892	0.023726279761008162
ENSRNOG00000023383	0.0043512957401577994	0.07615172993072827
ENSRNOG00000024363	0.0043472149329229215	0.07268384781431536
ENSRNOG00000009205	0.004327137974456437	0.17864666741725765
ENSRNOG00000014963	0.004325148133954897	0.14649811298541476
ENSRNOG00000001336	0.004297090591961976	0.03114345037102295
ENSRNOG00000007062	0.004294599826744556	0.1563691420222788
ENSRNOG00000046699	0.004286705840880029	0.03425572614358918
ENSRNOG00000020014	0.004286335430223744	0.09666634530881224
ENSRNOG00000003745	0.004284661348237302	0.08545523123344742
ENSRNOG00000002061	0.0042675694461575785	0.04700637343572015
ENSRNOG00000005608	0.004260271869982553	0.13097962451825818
ENSRNOG00000014524	0.004252595343000269	0.15079524648235015
ENSRNOG00000010971	0.004250284652228992	0.1782131531093627
ENSRNOG00000047768	0.004248018656083096	0.03176857983192183
ENSRNOG00000001728	0.004244772137851995	0.03978379600866382
ENSRNOG00000008759	0.004244563931672398	0.1764466261246882
ENSRNOG00000042233	0.0042383024412688125	0.03988306831079913
ENSRNOG00000002436	0.004225883734188041	0.05599265008822844
ENSRNOG00000012346	0.004213229775927671	0.16999394280220664
ENSRNOG00000000599	0.004205724174388771	0.012867563735668202
ENSRNOG00000054352	0.004185081288503091	0.017562387397778156
ENSRNOG00000046227	0.00417907972372569	0.035359486118294425
ENSRNOG00000013963	0.004168830055644445	0.1563991275116512
ENSRNOG00000056184	0.004155152905954418	0.01363152710694815
ENSRNOG00000001300	0.00411943665387241	0.030242707102944445
ENSRNOG00000029995	0.0040963425690163785	0.05530976095385409
ENSRNOG00000046912	0.004088843645439031	0.03383974663343092
ENSRNOG00000018485	0.004088298052987712	0.11159132924035853
ENSRNOG00000025394	0.004073139450335254	0.06852438383398096
ENSRNOG00000007033	0.0040293757155272425	0.1556890652979783
ENSRNOG00000012274	0.004016462479868802	0.1704707229976059
ENSRNOG00000014182	0.004015068047049543	0.15423510207817137
ENSRNOG00000028015	0.003984249322904025	0.06054530543116998
ENSRNOG00000014142	0.003981956281897199	0.154678651786696
ENSRNOG00000003348	0.003980488139500275	0.07705797173793541
ENSRNOG00000014456	0.0039693986252199095	0.15155727120127865
ENSRNOG00000002773	0.0039687209858380425	0.06251720838290964
ENSRNOG00000018123	0.0039515120237828836	0.11534445008005395
ENSRNOG00000032902	0.003950817726276349	0.04916225384517481
ENSRNOG00000007990	0.003933746058212285	0.16924028710085212
ENSRNOG00000012630	0.0039234645316942	0.16788875495896288
ENSRNOG00000060831	0.003915899046415838	0.0037991693369399115
ENSRNOG00000033653	0.003912218578547778	0.04768583785048097
ENSRNOG00000008659	0.003896524121671377	0.17579709383789732
ENSRNOG00000009019	0.003895456157775403	0.17780688203520764
ENSRNOG00000010085	0.003889681156099188	0.1802738281071702
ENSRNOG00000007433	0.003864754681994499	0.16203753667773485
ENSRNOG00000031709	0.003859649213884509	0.05150438519143241
ENSRNOG00000036676	0.003847402121983228	0.045669695093454865
ENSRNOG00000009195	0.003837225356427187	0.17859381260253882
ENSRNOG00000005406	0.0038202498405115904	0.12729354373788745
ENSRNOG00000014152	0.0038177238663357916	0.15460162514636006
ENSRNOG00000000609	0.0038064216689988237	0.0130016964300809
ENSRNOG00000008676	0.003781842136486203	0.1759127011600002
ENSRNOG00000000648	0.00376894478224579	0.013735333942665802
ENSRNOG00000030371	0.003764368785767237	0.05429892297355554
ENSRNOG00000016541	0.003754159885690888	0.13124068779126402
ENSRNOG00000010488	0.0037502701779791726	0.17980149801041462
ENSRNOG00000028822	0.0037470949626098623	0.05822181132085691
ENSRNOG00000056756	0.0037085824460781815	0.012548043086366922
ENSRNOG00000017962	0.0037003788530778885	0.1169709067700061
ENSRNOG00000013391	0.0036912906063116292	0.16152896665835703
ENSRNOG00000048723	0.003690667547754444	0.029786710829350027
ENSRNOG00000009449	0.0036782335591998387	0.1795250983986685
ENSRNOG00000004482	0.003675131471805082	0.10540811449135866
ENSRNOG00000059961	0.003670823683516236	0.006648113495944963
ENSRNOG00000019763	0.003670501745282613	0.09895332315677907
ENSRNOG00000006403	0.0036656438050807465	0.14496598458745494
ENSRNOG00000043377	0.0036643779990265827	0.03738364291874441
ENSRNOG00000017510	0.0036466389815033766	0.1213243094408944
ENSRNOG00000059461	0.0036218908686687836	0.00807862225344469
ENSRNOG00000006116	0.003612914410087175	0.14050578240574105
ENSRNOG00000013971	0.0036128997913793585	0.15628494331757598
ENSRNOG00000011489	0.003608636945682258	0.1756855139232139
ENSRNOG00000060571	0.0036040006454312744	0.004499997918695153
ENSRNOG00000018322	0.003603659178567483	0.1134430312769219
ENSRNOG00000051408	0.0036009764365011443	0.02422345700134887
ENSRNOG00000014573	0.0036002122496304567	0.15036478916928525
