ID	CD-coefficient	Significance
Sod1	0.0077057652134378185	-0.16220079045807134
Pvalb	0.007705733227615775	-0.22010295656018702
Gbas	0.007666149897642675	-0.22335011714412695
Eif5a	0.007631903737426857	-0.1990034190589573
Rpl5	0.007611386493415196	-0.20242422500758628
Ndufa3	0.00760401629488026	-0.24527537635258706
Pfkfb3	0.0074993146210889945	-0.23593509658796652
Psmb1	0.007452600800701848	-0.22326335535816394
Ndufs6	0.007414937600860006	-0.24502951014387686
Rpl39	0.007371560228382706	-0.20257665178488082
Cdkn1a	0.007367681568704055	-0.13418866877119778
Fkbp3	0.007260767824445411	-0.2176860417897627
Fam134b	0.0072542724094796845	-0.20899390518327735
Ppp1ca	0.007235484340447834	-0.2280412129003433
Ybx1	0.007157704523218697	-0.039908194361014115
Eif3e	0.007156510603015151	-0.19814100811490262
Itm2b	0.007074849950085275	-0.2470685395942087
Timm8b	0.006973605146857092	-0.12302347808458691
Rpl9	0.006956111606141708	-0.20224058300810444
Mknk2	0.006882214879080062	-0.24821050877304446
Psma2	0.0068617592685236714	-0.22339124299727114
Btf3	0.006835539042617609	-0.10374016963869775
Eif4g2	0.006802695724586088	-0.1988713140355015
Atp5j2	0.006787502927527164	-0.08179491601308833
Eif3h	0.006647543603719282	-0.19824100989267285
Eef1g	0.006612436907133002	-0.19546635903117632
Rps27l	0.006539198588878879	-0.20106462989956542
Tmsb10	0.006529045945179947	-0.10645822437160557
Ndufs4	0.006506761717724366	-0.24504457796538442
Hist1h1c	0.006500248633172449	-0.24297239675137072
Sdha	0.006484934200786121	-0.19221958348557244
Myf6	0.0064741658349572705	-0.2465717922830975
Tmsb4x	0.0064172702712620155	-0.10615090454880949
Rpl30	0.006408939668251433	-0.20297097609730097
Chchd2	0.006385705417430017	-0.14115977917982253
Bnip3	0.006369456473356887	-0.09999698149222166
Gpnmb	0.006341965484536223	-0.23904167829460188
Smpx	0.006325117650868561	-0.16714521131125804
Rpl11	0.00630338432678631	-0.2037526591414135
Casq2	0.006246959016297077	-0.11530926082650404
Atp5h	0.006236448370863051	-0.08167856027332485
Prdx3	0.006226677959172015	-0.22634224842661632
Cox7a2	0.006209531926182318	-0.15983340337773133
Gnb2l1	0.006183243923607993	-0.23795560773514074
Tyrobp	0.006171353302880724	-0.07680490187192535
Ndufa5	0.006151922250601687	-0.24525340808957813
Cmya5	0.006134004860482306	-0.1517988636294437
Psmc5	0.006108673800971032	-0.22294439951768458
Rpl27a	0.006073374977112558	-0.2030917062482912
Nexn	0.006068399544466178	-0.2446600277085057
Rtn4	0.006050187192498264	-0.19839733581552532
P4hb	0.0060267111992437904	-0.23997707560766407
Dbp	0.005985554251433015	-0.17550218036698514
Psma6	0.005961523755798098	-0.223305969357253
Psmb4	0.005948653098734819	-0.22317847306414845
Sgcg	0.005933312282945633	-0.18570056651799172
Hint1	0.005896298902559264	-0.24286348039847483
Pebp1	0.005895965565852089	-0.2366257977151282
Eef1b2	0.005892161160331207	-0.1953632855096819
Nedd8	0.005887798409101821	-0.24493091030061503
Eif4ebp1	0.005865186553040471	-0.19870590381904807
Fbxo32	0.005847402162818847	-0.2146656185110548
Riok3	0.005843762182341567	-0.20782537887927255
Uqcrc2	0.005813602708325114	-0.06542786812749746
Ddx5	0.005808593954515049	-0.1791593998195885
Psmd8	0.005769832286370293	-0.22264519585991316
Stbd1	0.005761442393608198	-0.1499464265769458
Prdx1	0.00575836807545401	-0.22638115373110557
Atp5g2	0.005752301307843413	-0.08156218780437682
Skp1a	0.005736729902529551	-0.18090367384360884
Rps10	0.0056910235056609184	-0.20177911870558007
Rpl12	0.005689391773369795	-0.20372283085344423
Apobec2	0.0056697932212698195	-0.06340801673806719
Saraf	0.0056668709220357525	-0.19570392019038663
Tceb2	0.0056369440732934525	-0.132867214735242
D8Ertd738e	0.005563998830604537	-0.1739084170405688
Rpl22l1	0.005533915876849971	-0.20333318342669493
Arf1	0.005524288969287583	-0.06557305845408762
S100a1	0.005481495295600694	-0.19731017294793385
Akr1a1	0.005470823417348309	-0.049669811044896955
Tuba1b	0.005460967767552772	-0.08083970404815755
Psmc3	0.005443034281416576	-0.2230083042965066
Txn1	0.005415150792083877	-0.07813350615461401
Gyg	0.0054077318845775985	-0.24099050373020542
Ppp1r14b	0.005381300612429104	-0.22783828485491564
Cox7a2l	0.005361318527097515	-0.15988014775542375
Etfb	0.005356368304854081	-0.20510021043472754
Odc1	0.0053522995464467555	-0.24133784676904685
Rpl21	0.005312214742008949	-0.20339330770096942
Gabarap	0.005290866017362639	-0.22175026901980582
Cdc42	0.005277687563315275	-0.13074016819245868
Gadd45a	0.00525264393183536	-0.22202497685480455
Hspa5	0.00525146212693851	-0.24472043488073533
Pdhb	0.005210137807356047	-0.23719760045385896
Syngr2	0.00520646805836411	-0.14228655138286306
Rpl34	0.005192978584482428	-0.20288030217556918
Rpl36al	0.005185510765650292	-0.20272875981616045
Tubb6	0.005181392278673785	-0.08018737382101648
Psmd7	0.005178689446847615	-0.22266664653080798
S100a11	0.005155838044552388	-0.19724384116634264
Rpl3	0.005152778194234329	-0.20300117903220272
Ddit4l	0.005149690019541874	-0.17789752647003443
Bgn	0.005123654379245103	-0.09722321994394353
C1qb	0.005107744311265978	-0.10568745500560073
Naa50	0.00509594115952559	-0.24607439911659773
Tma7	0.005084461800375595	-0.11960643691458583
Dnaja2	0.005068716083116794	-0.18530095687758116
Cap2	0.00506688219204398	-0.11205171716481058
Itgb1	0.0050461403348047	-0.2469908309405912
Serinc3	0.005038182993113354	-0.18857000149010583
Cox6c	0.005021722153716054	-0.1597398917742958
Apod	0.005015792371211633	-0.06375912894392609
Timm23	0.0049561681983179935	-0.12325720145395724
2700060E02Rik	0.004953323501658672	-0.011394146453173283
Art3	0.004903491383746084	-0.07410437613365187
Rpl36a	0.004878074869219042	-0.20275911611850295
Serpina3n	0.004859485404939873	-0.1882742894959636
Tuba1a	0.004816898720754161	-0.08090476645044165
Ndufs5	0.004786321602369246	-0.2450370353109611
Lmod2	0.004783593864858528	-0.24870558065212892
Atp5f1	0.004780785424095535	-0.0814458060125752
Psmd2	0.004774975783265052	-0.22277369909694322
Rps3	0.0047582355452698176	-0.20093888135318505
S100a6	0.0047221256297734215	-0.1971111070151632
Asb5	0.004705166772960375	-0.0755034748799951
Calr	0.004703510768977828	-0.11058249747376483
Pbxip1	0.004702573829590326	-0.2387089907624907
Apoo	0.004639155286196307	-0.06428580850897761
Psmc1	0.004595015184715897	-0.22305086835407617
Etfa	0.004576773346832317	-0.2050697138721485
Mrps21	0.0045400588812622615	-0.24745627201633275
Sucla2	0.004527929064016522	-0.14600052208718972
Unc45b	0.004507051891315011	-0.06695325822619069
Cstb	0.0044972350186967104	-0.16588776694927293
Cacna1s	0.004472733278866902	-0.10916409790181567
Oaz1	0.004453184711695668	-0.24144422277328226
Srpr	0.004439915114511831	-0.15480271037666427
Eif4a2	0.004433986040226577	-0.19850702096268763
Rwdd1	0.0044271715192959705	-0.1977073044659693
Ipo13	0.004395692138479586	-0.24655312670140642
Ppia	0.004381363935111524	-0.22856949018717176
Rabac1	0.0043744653668497824	-0.21661831473389614
Ndufv2	0.004363491762827504	-0.24499933756513775
Ndufa12	0.00436025421209909	-0.24529725322101364
Lgmn	0.004355767699706596	-0.24858787062917248
Gstm1	0.00434150086868448	-0.24030874237899388
Hspd1	0.004339470758072097	-0.24481723450552606
Asb11	0.004330467354652549	-0.07492098837435499
Pnmt	0.0042974985455294995	-0.2306863687848441
Rps20	0.004282041930909481	-0.2013146487411973
Anapc5	0.004273570332508053	-0.055524890975756226
Dbi	0.004249844575360452	-0.1753352847754071
Psmc6	0.004237839813389637	-0.22292306440465826
C1qa	0.004211106288170595	-0.10563029670075161
Cdc34	0.004210434307642405	-0.1305267657690829
Bag1	0.004193062970452736	-0.0913686248285229
Tmed2	0.004187665296962082	-0.1185866904609093
Chmp2a	0.004173536106035977	-0.1427469117580389
2310040G24Rik	0.004155558354548731	-0.009081723637972147
Pnpla2	0.00414656569604401	-0.2306177645504447
Tmem37	0.004146290058011491	-0.11029000612187012
Idh3g	0.004136604522722386	-0.24520522258383204
Bod1	0.0040924393591825255	-0.10016999458415131
Car3	0.00407948523934728	-0.11329052704195446
Btbd1	0.004062931911451832	-0.10310818859459876
Fxr1	0.004062796057464735	-0.220964465087953
Mustn1	0.004014967911847021	-0.24677539117942482
Ddx1	0.003980723275463789	-0.17818356678373057
Rrad	0.003980192151263011	-0.20017664930678014
Xirp2	0.003971894043950362	-0.04268513572854271
Ywhae	0.003966047264192657	-0.037387665960204264
Rpl28	0.003949071864218763	-0.20306148962747583
Tnnc1	0.003928237775987721	-0.10272275368519523
Drap1	0.003923506992313591	-0.18978960517305302
Acta2	0.003921424959063763	-0.036943970607497593
Cwc15	0.003919831458872891	-0.16895519568001455
Itm2a	0.0039172934534203	-0.24706342780105903
Srp14	0.003903635048669985	-0.15530152892346627
Csde1	0.003896967370316257	-0.1644422762463271
Ech1	0.003889631242870887	-0.1943251189146174
Idh3b	0.0038799115206818884	-0.24519768891260935
Idh2	0.0038511752552146655	-0.24518256239888137
Rsrp1	0.0038435345515682455	-0.19882182520079028
Hsp90b1	0.0038359880379453455	-0.24463039262905706
Vcp	0.0038307118153798835	-0.057964689866578656
Rpl35a	0.0038234072428766875	-0.20281973174379075
Pfdn1	0.0037992543272073295	-0.236037046879416
Spop	0.0037966358908243505	-0.15800935114434111
Myh3	0.00378371995222056	-0.24652636703793285
Ddb1	0.0037820969482598374	-0.17756971555378437
Immp1l	0.0037803653846102962	-0.24614383899980516
Aldh6a1	0.003749981682136628	-0.051482831290084775
Myog	0.0037343200598031505	-0.2462790525694224
Anxa1	0.0037339037197393946	-0.05955641759769527
Psma5	0.0037325003278390846	-0.22332727711891576
Gpx1	0.0037145907654744575	-0.2396357982022126
Mybph	0.0037116947916897704	-0.24664462794608855
Psmb6	0.0037022872474700213	-0.2231359898943293
Hspa9	0.0037007744039162307	-0.24473665198493635
Kif1c	0.0036773206398379244	-0.24789616017920324
Dld	0.0036761598383648563	-0.1841080657896677
2410006H16Rik	0.003667132211010026	-0.009675998351927756
Ctxn3	0.0036646906003058454	-0.1682501118070557
Glul	0.003653056376804521	-0.226581271369712
Gstm2	0.0036529036954962334	-0.2403207259516895
Nfe2l1	0.003628612394678476	-0.24458204246582121
Cct2	0.003626393635679271	-0.12529605218746565
Stat5b	0.0035862615027846176	-0.15015114943557584
Phka1	0.003585745528915325	-0.23496005531273562
Bin1	0.0035669438640500914	-0.0976858439831931
Ppib	0.0035409158470756873	-0.22855141651281757
Tmem182	0.0035182367258589564	-0.11431708380221761
Ahsa1	0.0035040945234519013	-0.04757700990918858
Arfgap2	0.0034979378806713874	-0.06598253089417676
Plp2	0.0034928283090874613	-0.2314975949484
Chchd3	0.003488106549173655	-0.14121115392811817
Tmem100	0.003477054349770848	-0.11804439513292808
Mypn	0.003457250795167754	-0.24623017961479648
Gadd45b	0.003437316606437885	-0.22204777567225242
Ginm1	0.0034277654339918548	-0.22546361532658943
Etf1	0.0034251219033307164	-0.20503919076215404
Ndufa9	0.0034201041223132634	-0.24522391157379453
Emp1	0.0034102630526346334	-0.2008632305774415
Ndufb3	0.0033981309289421425	-0.245134582963204
Rpl10	0.003397291955080418	-0.20384232430219307
Rorc	0.003395567318316993	-0.20434805766544228
Sar1a	0.003355545949444185	-0.19577156579122124
Pfdn5	0.003354701783369876	-0.23599338073811116
Ptp4a2	0.0033531381092466853	-0.22140159536390064
Hcfc1r1	0.0033525399555802598	-0.24193329613372944
Myl4	0.003350059797753083	-0.24645121598879471
Ctsz	0.003347746017470475	-0.16794043478311335
Psma4	0.00334623953139637	-0.2233486204303735
Emc2	0.0033452394391043946	-0.20018294602389897
Atl2	0.003328954665664359	-0.07935222580939896
Eif4a1	0.0033256352462787196	-0.1984738114648147
Ssr3	0.0033206898502404322	-0.15289510583594812
Rplp2	0.003316811867837671	-0.20214849673155422
D10Jhu81e	0.0033067518035701524	-0.1724230179985613
Selk	0.0033034520933794887	-0.19060921788855523
Atp5j	0.0032974108191555617	-0.08173674304027576
Eif4b	0.0032957267806616717	-0.19857338609274766
Hnrnpa1	0.0032952504039356354	-0.24365103334784333
Klhl40	0.0032849136003472563	-0.2481595022460788
Gabarapl1	0.0032665868343124834	-0.22177322260660529
S100a8	0.0032589101436173284	-0.19704455192238213
Tmem147	0.003249666651599543	-0.11611968388716853
Morf4l2	0.0032428112203280687	-0.24793833761173517
Mapk12	0.003239037421373662	-0.24882075694797445
Psmd4	0.003238568400791806	-0.22273093522029525
Sdhd	0.003236932247729861	-0.19197104509761187
Eif3c	0.003227575603777299	-0.19807425813914675
Rnf7	0.0032273750912863324	-0.20506196927561093
Calm3	0.003227142761929009	-0.11046923372641998
Pfn1	0.00322480386712395	-0.2358623181914305
Thoc7	0.003197624975391126	-0.1254101197368599
Rps19	0.003195612373007355	-0.2014389837546281
H3f3a	0.003190698311905533	-0.24144165538466872
Abcf2	0.003190270576496181	-0.031061645767987082
Psmd6	0.0031785565333643114	-0.2226881006465009
Rbfox1	0.003175929135413135	-0.21338887670312046
Psmb7	0.003175454854724064	-0.22311470995049681
Rps13	0.0031749296161269285	-0.20165579988210536
Chchd1	0.003163355228960312	-0.14105699951706208
Aimp2	0.0031610121114458043	-0.04819889652476354
Npm1	0.00315633003986726	-0.24329130388669062
Rragd	0.0031419418287984588	-0.20004837359671712
Hnrnpa2b1	0.0031381390151369536	-0.24366024555418883
Arpc2	0.003134237790075918	-0.07287910196931187
Fau	0.0031234592478441028	-0.21351923867905426
Fech	0.00312191447542745	-0.21581262684014063
Cfl1	0.0031213335997662245	-0.14023338423478365
Akt2	0.0031133909181002613	-0.050236510334961765
Ndufb6	0.0031007654780225787	-0.24511211688595164
Eif5	0.0030912844704655672	-0.19897041671449572
Fundc2	0.0030843821298335945	-0.2207074758657736
Ubac1	0.0030811989850360773	-0.0754684340430738
Cd68	0.00307404359046927	-0.128973731157574
Rab12	0.0030686336518588537	-0.2178590712118848
Dusp13	0.0030666565329857715	-0.19113389096076616
Tnnt1	0.003061497868121546	-0.10240511932775265
Rpl22	0.0030446825647269214	-0.20336326823269368
Psma3	0.003037277615021781	-0.22336994695225942
Uba52	0.003027725146239515	-0.07567289925787302
Psmb3	0.0030073205362194377	-0.22319970454758248
Tef	0.0030046494964277755	-0.13041564796086014
Gdi2	0.0029978249094894794	-0.2242912059733328
Kars	0.0029939599830195703	-0.2473758810528589
Reep5	0.002968360080568737	-0.2109943575869082
Anxa11	0.0029682362767448397	-0.059614242568118835
Mrps16	0.002965684992560053	-0.24748383295796017
Eif3g	0.0029610930289011342	-0.19820769934609805
Atf4	0.0029521646193582107	-0.0777218484258689
Hrc	0.002947831900791158	-0.24435293033959674
Romo1	0.002944317721575413	-0.20449666289143553
Edf1	0.002936585405132013	-0.19498417788405423
Anxa5	0.002924383158391683	-0.059845543740543544
2310002L09Rik	0.002920034568346894	-0.007851264605658425
Cct7	0.0029198787764193493	-0.12556806205725482
Trim54	0.002908098370246788	-0.09201393977311434
Actb	0.002902640723003148	-0.0369998142186004
Actg1	0.0028828369729369074	-0.037111562869908674
Banf1	0.0028752252077098675	-0.09212311547186033
Ppp1cb	0.0028650343740970305	-0.2280228511024529
Cct8	0.0028623828093998493	-0.1256224501794021
Ptma	0.0028486413849215944	-0.22151231381853032
Clec2d	0.002842674415526026	-0.14824436928380544
Dhrs7c	0.0028381991224313494	-0.18239122938616226
Chrna1	0.0028277304678199886	-0.14381589327663388
Dctn2	0.0028150047258283634	-0.17695295722573284
Setd7	0.0028127471315140314	-0.18716128612662486
Myo18b	0.002806019689397626	-0.24638082865551247
Gm4841	0.0027975868790208135	-0.2364516460613681
Ndufa7	0.002790152570641425	-0.24523870077830195
Bzw2	0.002776940760463387	-0.10482948595657968
Sh3glb1	0.0027694889458631943	-0.18433387937856616
Tnni1	0.00276861643368462	-0.10259586434472912
Ube2d3	0.002757054693643872	-0.07425147566192491
Eif3j2	0.0027521142667497815	-0.1983408547584452
Cav3	0.0027519290252376915	-0.11586800953026904
Scd1	0.002751694627632078	-0.19408480476613377
Hspb2	0.0027500783018249856	-0.24476090154155983
Nutf2-ps1	0.002734508006458543	-0.24170554999102017
Mlec	0.002728759720966838	-0.2481913186667996
Sumo2	0.0027259941999154495	-0.14508786308462107
Crat	0.002721269843190491	-0.1620159153565947
S100a10	0.0027201976353584383	-0.19727701901252315
Grina	0.0027187010761556066	-0.23992036865032418
Park7	0.0027120629418519817	-0.23912217269272706
Smtnl1	0.002711741780127203	-0.1670144522277789
Atp1b2	0.0027084739434273305	-0.08057396276240941
Hdgf	0.002704163124951943	-0.2421458488582029
Rhoc	0.002701669536810638	-0.20865720524852593
Trap1	0.0026946611114576323	-0.09588628092398288
Hsbp1	0.0026897498583636622	-0.24445476698175472
Cox8a	0.0026791422780889774	-0.16002030349632215
Slc25a5	0.002657932867077755	-0.17719931178438664
Serinc1	0.00265143186841597	-0.1886435736242572
Cct5	0.0026492832681197275	-0.12545924988933554
Chrnb1	0.0026405880227228225	-0.14396817359497838
Rras	0.002638554742619895	-0.20001626372619585
Hmgb1	0.002635174850171396	-0.24345490633377725
Stac3	0.0026346035603544743	-0.15137283662017842
Stard7	0.002633021450486532	-0.15050792156069726
Hist1h2bc	0.0026300842474343256	-0.24303138969995677
2410015M20Rik	0.0026292276350515045	-0.009729545804487047
Tcp1	0.0026225387958184326	-0.1318976928163429
Acyp2	0.002612778535261736	-0.03845516547676997
Prkrir	0.0026095508178178503	-0.2252717731247299
Acat1	0.0026079198015211123	-0.03427034286661442
Sep15	0.0026069791615509147	-0.18952169294206656
