gene	CD-coefficient	Significance
Fndc3b	0.017367649855525767	0.06655948320960442
Clec3a	0.01717806747614371	0.05351982316932773
Col5a1	0.017123116640163947	0.055342400381329426
Usp54	0.01622162195557106	0.005024895538719321
Fndc1	0.01601171310871508	0.06656033607396672
Lrp1	0.01588615227004605	0.02459388218898273
Fat4	0.015180119511287777	0.06641803127782553
Per1	0.015056797763840354	0.015491626610888543
Tns1	0.014958611256422453	0.006782595577221051
Mfap2	0.014757707610069037	0.02199376305009859
Atp1b1	0.014687364929198924	0.03287180840579354
Pkd1	0.014639365938320409	0.014984593235323973
Sned1	0.014634291302521269	0.009749845012873792
Huwe1	0.014503226220351526	0.06228839460020624
Chst11	0.014440333386029203	0.05246788813662644
Plec	0.014033149564022443	0.01481723157485193
Dync1h1	0.01376906491261365	0.06327310683749696
Cdon	0.013666043526488994	0.050210936057014
Fry	0.013244569297016824	0.06652211246746709
Eef2	0.01310948900985916	0.06381500483241448
Spp1	0.012729844603337368	0.009406289533659407
Gas6	0.012591187173206085	0.06634321653523245
Rab11fip4	0.012586438607450666	0.012932688284327476
Ptch1	0.012551556944537239	0.01382176679974545
Deptor	0.012515368949170654	0.06064495935806641
Sdc3	0.0124019266472951	0.011457267898334567
Matn2	0.012201448621333268	0.022824106584486414
Tgfbr3	0.012158958206358783	0.007830769733965237
Pth1r	0.011696736320851572	0.013775676654251612
App	0.011377971285797712	0.02601144409738175
Adamtsl4	0.011343361701596454	0.012819401498114159
Atp1a1	0.011335230544428448	0.032806398741350065
Crim1	0.011295812388655428	0.056998427729001294
LOC691984	0.011026895111935763	0.026070953543418596
Nsd1	0.011024153899763028	0.017362911925499658
Il6r	0.010822770333882377	0.06120754535972106
Myo10	0.010787373870331006	0.019446319445769134
Chsy1	0.01072205850406157	0.0525865749705494
Map1b	0.010353707474204393	0.023310555331451877
Eprs	0.010324827119559031	0.06515533300279164
Foxo3	0.010281317930339368	0.06654223915025173
Zfp469	0.010250824847642953	0.0031595425416556244
Thsd4	0.010066360114810784	0.007726868928159214
Ctsd	0.010051834014619319	0.05803777724351128
Enah	0.009989114493483893	0.0648137941530125
Scd	0.009902373970431668	0.011573653789683891
Pdgfra	0.00979991809219794	0.015661035977759252
Akap13	0.00975079902627954	0.017798692848021193
Myo6	0.00974552494644371	0.019379189839671462
Ppa1	0.009571569020005867	0.014435750445763174
Mgat4a	0.009487533440283991	0.02185099001184576
Tenc1	0.009274725451849056	0.0080186519017722
Jak2	0.00917338653584377	0.05979569922954364
Ptprg	0.009090594452082988	0.013711423008278434
Sptbn1	0.009050732081618013	0.009359477605236255
Flnb	0.008980042954450318	0.0665658747599743
Sdk1	0.008865598861463632	0.01142563045701861
Atf6	0.008810703547640967	0.031843224585316104
Axl	0.008724025876668233	0.035086910970760075
Farp1	0.008606974109333377	0.06639117416427168
Ppp1r1b	0.008567778783643018	0.014311838358736506
Prrc2b	0.008542567775905077	0.013990971752811499
Itgbl1	0.008461813528836378	0.060010012557759895
Adam12	0.008450852469155183	0.011663341371713598
Igfbp5	0.008438796047871391	0.061694554476269536
Il1r1	0.008377791019316768	0.061336202064555256
Ncor2	0.008251787115240956	0.018792638311727727
Glul	0.00824058125092596	0.06594747158406633
Ets2	0.008078572899744832	0.06550559462299621
Med13l	0.008035533682548503	0.02238074342460994
Lamc1	0.00789533969225128	0.02596359904913703
RGD1306271	0.007892171883400795	0.013515987315180888
LOC690911	0.00787607889383368	0.02630380129786425
Mylk	0.007861336582625732	0.01946309960978254
Sgk1	0.00774116976711465	0.01098753363708782
Edem1	0.007697506283247351	0.06370127707144996
Anxa11	0.007617896164898116	0.024009558704345096
Jade2	0.007595009466963017	0.05983602855970055
Sdk2	0.007586915494228106	0.01142354898079534
Bptf	0.007517723761096412	0.039708533373628854
Col14a1	0.007510262708451857	0.0550789552342176
Polr2a	0.007350268205755209	0.014533773636112968
Jmjd1c	0.007332809281156447	0.05972152804661429
Tanc2	0.007326563422264901	0.008489075866646711
Lgalsl	0.007307871921886646	0.025424718866307927
Igf1r	0.007209209724114452	0.0617594634804175
Crispld2	0.007201166347266509	0.057070253185219716
Gnptab	0.007193494262400543	0.06578455279412276
Ankrd28	0.0070140091273794706	0.022643873563509942
Sox9	0.00695892905819082	0.00957619407159338
Cpd	0.006877913456246226	0.05635049723235469
Pdzd2	0.006848565966007593	0.015563158657947329
Wdr1	0.006842057705481495	0.0042590357654385125
Zbtb16	0.006828744361327255	0.0033153900669119496
Il16	0.006815446703170281	0.06143384750304692
Herc2	0.0067763153297449195	0.06392534065355882
LOC103691034	0.006760414739228711	0.0351001346831073
Svil	0.006719476378337734	0.00878943116101949
Lss	0.006698618812891491	0.024058921740912065
Extl1	0.006689831768793816	0.0657024041557811
Ptgis	0.006681031397761885	0.013783610765557563
Pabpc1	0.006606203507142984	0.016391203599374515
Actn4	0.006598636036790319	0.010802301616913845
Frmd4b	0.0065684195800906455	0.06652861566794041
Kmt2d	0.006513699489473416	0.05753740642777361
Ern1	0.00650751374302458	0.0653513739536408
Igf1	0.006403302555837374	0.06176534405475359
Nfat5	0.006375848894168231	0.018310740313596252
Ghr	0.006335670295723275	0.06613777085231037
Lpin1	0.006309288351250243	0.024748505339199922
Srebf1	0.006290995085494197	0.009320641228382054
Kmt2a	0.00626619925273482	0.05755865964599577
Atp2a2	0.006255222733211317	0.032978743251682534
Lamb2	0.006179179082079872	0.025974370373269884
Sptan1	0.006141716421448997	0.009363343697060933
Kat6a	0.006140075055097787	0.05950664443076231
Pik3ip1	0.006138520644499585	0.015066908825228764
Ubr4	0.006124923384872133	0.005466484581939435
Aff4	0.006095291715393197	0.015418490096280112
Ddit4	0.0060818805796722004	0.06003125174763438
Maf	0.006041766123806125	0.023573353578400624
Tns3	0.006038609289295978	0.00678115674529689
Cobll1	0.006021289496918783	0.054933306805199145
Svep1	0.006008972033882176	0.008791689357535049
Inpp4b	0.0059905603207882	0.060909484170920514
Prpf8	0.005978229927216484	0.014032144209959352
Iqgap1	0.005960031219215294	0.060586430968435245
Notch1	0.005937136566529745	0.017737848949021973
Irs1	0.005933314684796934	0.06039614013820238
Robo1	0.005899758935444528	0.012187104335069532
Ehd2	0.005889149473134332	0.06411499138132928
Ankrd17	0.005784362735311767	0.02249073861919953
Sun2	0.005762573268071012	0.008853658823222199
Tfdp2	0.005758217398641675	0.007883952541014816
Lrp5	0.00575204287935999	0.024547782662759032
Map4k4	0.0057212529109069744	0.02315269976906964
Tgfa	0.00569256864674345	0.007849549727164895
Dapk1	0.005640516010157302	0.05935741412138473
Gpsm1	0.005631070883628171	0.06532168268534516
Sult1a1	0.005594210195499321	0.00888313099166227
Peg10	0.00558893522827464	0.01551955688187312
Soga1	0.005587638132683665	0.009626826006868039
Uggt1	0.005573474352857149	0.0053650808849218246
Syne1	0.005572810282099265	0.00872809118651996
Nrk	0.00552954391567463	0.017422291990367822
Gdf10	0.005506037267313429	0.06625381205995504
Ccng1	0.005499156402305911	0.04734943557751163
Cic	0.0054974118338606635	0.05272587156245806
Eef2k	0.0054845528438773805	0.06382104717045489
Tfcp2l1	0.0054833800913639125	0.00788660143792097
Synpo	0.0054748633111263	0.008693332485052552
Piezo1	0.005465762378232315	0.015144887774526161
Zfhx4	0.005463996791019954	0.0031471263236722002
Slc7a2	0.005452565255168911	0.010039184805731627
Ptbp3	0.00543522331380238	0.013828095023907472
Arhgap21	0.005421690354641833	0.027159913072463612
Reep3	0.005405635374056406	0.012543359561050793
Ttc28	0.005382434996152087	0.006007275521177635
Chd9	0.005376738748909994	0.05183287856346666
Mtmr3	0.005357347382879062	0.019851312335522175
Gart	0.005310916598136312	0.06635387605520249
Sec14l1	0.005238363762813434	0.011396537272883811
Tnc	0.005229363687243672	0.006893470357699827
Mrc1	0.005228862610223008	0.020616654010889524
Kmt2c-2	0.005215795303676783	0.05754452237829355
Sox6	0.005209113910899114	0.009580937683480784
Smg1	0.00520830445453975	0.009865090117930797
Slc12a2	0.005183360840985649	0.010667234687897875
Zhx3	0.005141744580346733	0.0018838497020877698
Crebbp	0.005137332520082994	0.05690788412064879
Moxd1	0.005090786418226923	0.020776526747056767
Birc6	0.0049927389830124545	0.03871408703636224
Mybbp1a	0.004955292492241877	0.019627160320392356
Insr	0.00495243238167607	0.060821133137608174
Sept5	0.004939407592678858	0.011224781771758008
Cbx6	0.004937753204887807	0.04490213942812654
Lmna	0.004934213646315457	0.024984677010916667
Tf	0.004919342203835062	0.007911420766302135
Zcchc5	0.004901243226082968	0.003191610200502626
Ncor1	0.0048703318255053935	0.01879661416177103
Plxnb1	0.004862089904599808	0.014688373606972172
Ubr2	0.00485403179959059	0.00547234257798801
Kcnma1	0.004847451137622416	0.05900372225680167
Grb10	0.004827991334652463	0.06523438892735411
Nt5dc2	0.004816674652253785	0.017281274967298366
Cdkn1a	0.004815886850050026	0.05008700248993024
Fryl	0.004814283006574037	0.06652141492511543
Spock2	0.004811705909656466	0.009417786864816202
Nt5dc3	0.004785253750278679	0.017278017652352706
Mprip	0.004770159589218406	0.02066694278843939
Klf15	0.004748788759085288	0.05798997809257084
Klf9	0.004745067528349421	0.05792671318614534
Slit1	0.004735326473278336	0.009957511137890007
Slc7a1	0.004724980140052687	0.010048827015825545
Hmgcs2	0.004716456786787774	0.06329023775742898
Epha4	0.004704249246163231	0.06506508498662616
Egr1	0.004685549117187069	0.06407975290556342
Kidins220	0.0046548502847441045	0.05841972519959732
Abr	0.0046463555026795824	0.006894506313728523
Pacsin2	0.004612613106187652	0.016352145533529483
Ago2	0.004607819257938993	0.016096991523042562
Serpine1	0.004605371626509795	0.011149703590392468
Lrp6	0.004596514012693875	0.024542653278221915
Trns1	0.004573902863920427	0.00628665029120723
Hcfc1	0.00456917722386757	0.06425735876217703
Apbb2	0.0045679202419154725	0.025160862807903354
Stab1	0.004567211362204309	0.009156167193035691
Ank2	0.004562687885094981	0.021861737592880594
Tnrc6b	0.0045531819390481985	0.006785569692067672
Iqgap3	0.004534329975185326	0.06057351758752627
Chadl	0.004519984874208662	0.05161320710392779
Ccnd3	0.004498077859611913	0.047281482314060694
Ncoa2	0.004441773751704016	0.018820512496446673
Slc13a5	0.0044219070736208855	0.010649776248238041
Lgr5	0.00442037387164989	0.025386853554237643
Lama2	0.004401574193226728	0.026001243601037838
Lamp1	0.00438542130017092	0.02594745810928678
Fam180a	0.004354874474286267	0.06606815834376614
Furin	0.00435141840676704	0.06649708404984889
Sel1l	0.004338328548177761	0.011335940532931743
Fgfr3	0.004333772995865569	0.06656605053085574
F13a1	0.004278367027818429	0.06574194693787125
LOC682402	0.004257057680846836	0.02732767204495412
Sipa1l1	0.004231628713293247	0.010750778891267965
Cdc42bpa	0.0042194669435820726	0.049027727852523684
Ctdspl	0.004200150525064343	0.05779121390821229
Lims2	0.004190100458602216	0.025203583670464713
Setbp1	0.004171386731143758	0.011106847389095398
N4bp2	0.004163319299688921	0.019266067335180104
Prodh	0.004158066219891435	0.014077537148378894
Acaca	0.004156862656313928	0.007345790493424398
Ep400	0.004139336626888723	0.06497736093044812
Tob2	0.004128996289228293	0.006774901630269392
Cald1	0.004115669420962546	0.0426724093227121
Col25a1	0.00411197887171947	0.055209967882490496
Stac2	0.004109092933256951	0.00915087299551498
Gli3	0.004106400014414595	0.06601173598367988
Il6st	0.004105569882937648	0.06120146223433759
Smarcd2	0.004087242845403338	0.009893370612770735
Ncoa3	0.00408375000458909	0.018816526657470356
Ghitm	0.004082773866486166	0.06613984768678588
Trabd2b	0.004081262174959182	0.006597850389604365
Edil3	0.004072696967743757	0.06372533156228788
Tiam1	0.004069519611987163	0.007698123389051625
Prrc2c	0.004046823331714176	0.013989451535303399
Ganab	0.004042980996355202	0.06637230753733489
Atp2b4	0.004042544468119134	0.03308552447961603
Scara5	0.004007987490912869	0.011585332557459416
Slc39a8	0.004006968192170033	0.010181966792951247
Cytl1	0.0039977254957999	0.059157092918349696
Trio	0.003993830966196745	0.0063988519185946835
Arhgap32	0.0039882887154269455	0.027425164572643962
Tln1	0.003987552368247567	0.007551323879682492
RGD1562451	0.003984560703740562	0.013185128403116475
LOC689991	0.003960835141157084	0.02649546477545983
LOC684681	0.003949800333651749	0.02715986333858189
C1qc	0.003936891037835528	0.04111734949974723
Kif13b	0.003921409492311707	0.058391769104694236
Emb	0.003920749434860297	0.06467226171755655
Gab1	0.003911760894595189	0.06645212840856665
Zc3h7b	0.0039057627367106947	0.003200639989476839
Hspa9	0.0038869722051718247	0.06247796590198462
Pcnx	0.003883119707070175	0.01582797772572231
Lcn2	0.003873121889256465	0.025724368341456638
Hipk2	0.0038694384998596175	0.06363235464488187
Myof	0.0038423007499552766	0.019349811862586108
Spata13	0.003828045267393922	0.009535209603650618
Alox12	0.003817713218797713	0.020056801433557068
Slc27a1	0.0038067497876079154	0.010390598859304934
Vps13d	0.0037984831584736093	0.004645340559601974
Asap1	0.0037875623888374978	0.030288858779940975
Tnks	0.0037784633840469402	0.0068186499382690835
Nfkbia	0.0037677199639161454	0.018247456000580975
Ankrd11	0.0037621364706949783	0.022308512258498787
Tab2	0.003731780274410723	0.008600715689026983
Nfe2l1	0.0037186383675678015	0.018284572092182594
Golm1	0.003711560191327225	0.06574878244990373
Fam168a	0.00370808973839701	0.06601914830872507
Cgnl1	0.00370024778203312	0.05153656286504012
Hipk3	0.0036823872865197746	0.06362687972533632
LOC100364568	0.0036748144070733557	0.055407922212782124
Ncam1	0.0036692201589159303	0.018929098761790275
Lgals3	0.0036516386575821693	0.02545724467671817
Xpot	0.003644366377577774	0.00364981213303206
Tcf4	0.003631054815687101	0.00817202777980075
Gli2	0.003627782556330685	0.06601401555723807
Tshz2	0.003601785899977665	0.006174412453098688
Hipk1	0.003583619902754065	0.06363780616350312
Col4a5	0.003535196245008335	0.05532210967374265
Hmcn1-2	0.0035306866752452862	0.06338549291584611
Itga8	0.0035263429176974944	0.060136294659993705
Usp34	0.0035201179568582807	0.005081691477409556
Trrap	0.0035153458206125844	0.00622459678818954
Psme4	0.003507079277446986	0.013855319791742371
Dab2ip	0.0034805232026716053	0.05922448504425479
Plxnb2	0.003467652484190932	0.014686499477298942
Zzef1	0.0034243898032129535	0.0002869603903020712
Cpz	0.0034227743444669224	0.05673596182304483
Bcl9l	0.0034169115778617037	0.03770420764006882
A1i3	0.003402733351175073	0.00016523701153908454
Creb3l2	0.003401078413451469	0.05688052904470223
Fmo1	0.003392758379698537	0.06656431664195528
Golgb1	0.0033729022778308843	0.06575425265000745
Steap2	0.0033723306591419908	0.00908904920648057
Kif1b	0.0033719302080038697	0.05832872276825146
Nfib	0.0033643986826133536	0.01826968972006715
Cyr61	0.003357174902152826	0.05908125333645092
Plce1	0.0033552954875026345	0.014848142485591742
Cdk6	0.003346637464924926	0.049946604839151296
Ptpn14	0.003325809196521245	0.013740669452840026
Helz	0.003314416109852496	0.06397302304354974
Cntfr	0.0032874194725879703	0.054722055405303865
Trpm7	0.0032841572860824197	0.006242509913716998
Vasn	0.0032626648487747247	0.004886558020446685
Arid1a	0.0032618920230485567	0.028340579891168234
Ash1l	0.003254864273893263	0.030851681760857487
Hr	0.0032534641204525015	0.06280640313748698
Lrrk2	0.0032473328801191923	0.024203549847648387
Cd164	0.0032436300249819826	0.047961598761864954
C1qb	0.003235447874993079	0.04108357109593541
Pik3ap1	0.003227867341601734	0.015087331567891882
Iqgap2	0.0032272872013368835	0.06057997733921511
Mxra8	0.0032265623938049	0.019635612888334708
Dok1	0.003226028529458318	0.06240780725045503
LOC103693110	0.003224999099171023	0.031196577843797257
Ctdsp1	0.003220437719362739	0.0577735531543527
Ssh2	0.0032142832671346547	0.009229650145624158
Snd1	0.0032086749512437902	0.009751603119080854
Arhgap31	0.003206497469549209	0.027401006073823557
Kif26b	0.003200250167715305	0.058258737807995176
Slc39a14	0.003198989785307124	0.010197795267177012
Col8a2	0.003195892232521617	0.05545485395293623
Larp1	0.0031702548539229588	0.025866379343279955
Sort1	0.0031654175606798426	0.009611653554753463
Igfbp2	0.0031559537955190967	0.061712389684850266
Cd101	0.003150310867048757	0.0478774384623757
Clip1	0.0031434757789653225	0.05369891917967322
Polg	0.0031370125059136653	0.014556477002248713
Bmp8a	0.0031349206785740865	0.03920465462879166
Wnk1	0.0031320292379742503	0.003897245752604084
Unc5c	0.0031316881572661585	0.005273706063278816
Glg1	0.0031293213510815605	0.06601861673889248
Itih3	0.0031290681707542615	0.05999671602617268
Mapk14	0.003125667993207283	0.023086352161501678
Ptgfrn	0.0031217598810849637	0.013786777827065055
Hectd1	0.0030944818493470094	0.06402579432647415
Pla2r1	0.003086546367865057	0.014891041525077142
Sesn1	0.0030799324762274443	0.011118019501058729
Med12	0.003049682111928142	0.0223944718770831
Ntrk2	0.0030471056201426673	0.017225762113495025
Stom	0.003035772868626708	0.009027215511064224
Crybg3	0.0030124460529084916	0.057247489784220645
Son	0.003010020173911616	0.009625262214162711
Ctdsp2	0.0030092669000752687	0.05778240275822408
Csrp2	0.003008755103516997	0.057612241193370134
Atrn	0.003004493962956362	0.03442047219480941
Man1a2	0.0029970041368529016	0.023401068534989133
LOC685152	0.0029953465305902777	0.027087107518169784
Gstm5	0.0029952945749609225	0.06487759667739323
Hectd4	0.002986702660874899	0.0640099863361438
Sorcs2	0.0029858265208845976	0.009617701121794497
Itpr2	0.0029766685729728584	0.05991654093210719
Sesn3	0.002967267190846625	0.011113543968799489
Actn1	0.002959616024915528	0.010695588293620245
Herc1	0.0029589823918251676	0.06393069156761438
Sox5	0.0029548768300095896	0.00958255530128116
Srebf2	0.0029471044676223452	0.009318854342953431
Zfp704	0.0029441000178332946	0.0029566120294558518
Angpt1	0.0029413284021399975	0.021652264332715176
Atl3	0.0029402424780224944	0.032428453412223265
Tnrc6c	0.0029387424494269673	0.00678402683396484
Adcy2	0.002927838935468053	0.013381534098474243
Mtor	0.00292693428976046	0.019821767125189127
Mllt4	0.002925161575841372	0.021108473747424084
Timp4	0.002924089264429931	0.007621995369947232
Foxa2	0.0029197486314476	0.06655034917580283
Bmpr1a	0.0028993912069747376	0.03925853883399266
Plcd1	0.0028975560312810966	0.014854463792138839
Arhgap35	0.0028924856988667095	0.027473767822104672
Pcsk6	0.002888684009212865	0.015799029798103548
Rnd3	0.002887463818097857	0.012320547476159405
Robo2	0.0028764859432306145	0.01218548316387802
Wdfy3	0.0028762253186706806	0.004275418492903804
Osbpl1a	0.0028611375123715793	0.016608708944983563
Myo5a	0.0028565095881977493	0.01939180321590528
Fzd4	0.0028538188775561104	0.06646983689116825
Slc35c2	0.002850950417285709	0.01028695874476826
Etv1	0.00284744899953854	0.06550980549191476
RGD1562629	0.0028388956222564314	0.013178329695647806
Etv5	0.0028323337845438143	0.0655267228720394
Gstm7	0.0028224396304032634	0.06486324327753784
Med1	0.0028161168246960207	0.02240817832673636
Mki67	0.0028087798449471595	0.02120629860773371
Tead1	0.002805211270132843	0.008069495121847736
Ptch2	0.0028039312588406576	0.013820190455731796
Adamts9	0.002789642869293085	0.012682757746240269
Hip1	0.0027836051318091046	0.06364873267744059
Iqsec1	0.002779996642830193	0.06056707078115148
Aak1	0.002778992518012072	0.0010161896041232564
Adamts1	0.0027760924618446176	0.012089153570087397
Atp11a	0.0027727234688802002	0.03262845046370623
Ldlr	0.002756540184812472	0.02563135431166763
Slc25a24	0.0027440035939477014	0.010482653415453513
Kpnb1	0.002743446177062069	0.05744522674735364
Coro6	0.0027354436791136873	0.056004577890125945
Ggta1p	0.0027306375643072404	0.06614401518781687
Rere	0.0027225381993496636	0.012518849334017257
Irs2	0.0027202086217264655	0.06038952607586773
Sorbs1	0.002719354232286665	0.009623727615942879
Galnt1	0.00271648562774756	0.06640146387804474
Aldh6a1	0.0027063411880840762	0.019261263995220466
Wnk2	0.0026963893090905236	0.003892316627384762
Mdn1	0.002692338781274948	0.022454086085952563
Hyou1	0.0026909707650704566	0.06223752466335897
Frs2	0.002689564296620256	0.06652343429993388
Zbed6	0.0026865515349520463	0.0033369354325514244
Ube4b	0.0026727302270778226	0.005515678226267529
Gpatch8	0.0026694464440229337	0.06567505446676802
Phgdh	0.0026657456051787693	0.015247102583173744
RGD1560175	0.0026448967535261316	0.013299991587725657
Mras	0.0026441032327104495	0.020620847696306788
Man2a1	0.002642183840491723	0.023386768047526152
Cnot1	0.0026329883883869257	0.05450414414477636
Wwp1	0.002631415718119875	0.003759221426259729
Magel2	0.002617966555754348	0.023501394023975664
Ptgs1	0.0026170543828317066	0.013778862786343105
Acly	0.0026150478548428164	0.00870184324025573
Hivep3	0.002612206961588093	0.06345897670646294
Arid1b	0.002605457067177491	0.02836499091875739
Sema5a	0.002594218877691429	0.011282616048282845
Arhgef12	0.002592776435077893	0.027883269910529855
Aff1	0.0025927590265970597	0.015324267474756955
Ezh1	0.0025910543151453753	0.06572551433089327
Ncoa6	0.002582795143847287	0.018804570522501063
Stc2	0.0025805270980460144	0.009092716304000437
Pappa	0.002578513034909759	0.016220374285025208
Nf1	0.002550376926202364	0.01832576875394276
Kcnq5	0.0025495590636603217	0.05892093980272595
Seh1l	0.002542706741329513	0.011338205165309478
Cd47	0.002532169378105249	0.04841061413846583
Phc3	0.0025252307595801907	0.015301920295546556
Tmem164	0.0025238180762237497	0.007283865932214417
Ckap5	0.0025208306271489594	0.052968358406177224
March6	0.002514180201338718	0.022950140845820588
Zfp592	0.002499970433578871	0.003193745013292837
Nudt4	0.0024887184261074783	0.017128312771643284
Galnt16	0.002483325398855393	0.06639193877053418
Itga5	0.002470031835676349	0.06015623829615052
Cep350	0.0024668317745538625	0.05095681545809473
Ccdc3	0.002464207911929933	0.04616116610439623
Car8	0.002459394746800935	0.04386169713063637
Stox2	0.0024577480317947206	0.009014621919945842
Pxn	0.0024534531789669853	0.013635005998883565
Tnpo1	0.0024478512728652005	0.006795852603531882
Mertk	0.0024467817160213024	0.022168015535839802
Acap2	0.0024428944967783773	0.00787969700836067
Atxn1	0.00243954949548885	0.034487042151771154
Plekhf2	0.002437636305163431	0.014786639031810433
LOC103692002	0.0024309668864366434	0.03327608091271139
Dcx	0.00242949702236103	0.059915741600474415
Zcchc6	0.0024272428875103057	0.003190687911379664
Eif4ebp2	0.0024139078259021005	0.06442265598787467
Nup98	0.002403998602532129	0.017024878642191377
Arl4a	0.002399620980260068	0.02888743850649802
Minpp1	0.0023971706306491385	0.021644024362990177
Dicer1	0.0023950221237296803	0.061167428504716986
Erc1	0.002393633563819732	0.06522008607022589
Ide	0.0023781620019185275	0.06210093690453444
Gpatch4	0.002372023804116472	0.0656778542354905
Smim3	0.002365064861500926	0.00983505059917178
Fem1c	0.002358411473739964	0.06654859545705563
Chka	0.002357608120577503	0.051968434751124754
Ogdh	0.0023532869586634993	0.016830714089034027
Lgr4	0.0023491927437955576	0.025392270633992964
Susd5	0.0023468461210730883	0.008813046044944262
Trip12	0.0023427531170052765	0.006392321271570411
Mical3	0.0023375201729958347	0.021758098862583175
Mgst2	0.0023301694129311224	0.021797805597137065
Pxk	0.002328695911193383	0.013639320789210818
Tnfrsf21	0.0023262393368113973	0.0068505414943691445
Tbx15	0.002324856631096583	0.008270582038696683
Dhtkd1	0.0023219738720268034	0.06101292236135872
Pdcd6ip	0.002315983099423712	0.015749439250120734
Syne3	0.0023154302175662687	0.00872064526119698
Phldb1	0.0023127440557449237	0.01522335879543768
Tox	0.0023018622456884193	0.00671437768855887
Map3k6	0.0023001995308840647	0.023195652053520366
Fth1	0.0022984286439702083	0.06650948009625834
Extl3	0.002298132918856453	0.06570910429925686
Sbf2	0.0022970761705567973	0.011629048432187039
Fam20c	0.002294150940489001	0.06614751436495153
Tmem131	0.0022887610717250238	0.007344370684069346
LOC102553088	0.0022876985004721766	0.04188220854980651
Phf3	0.0022750455105471435	0.015258942937646625
Med13	0.0022717324414285867	0.022385324972402088
Kif13a	0.002270872891888326	0.05839877623016998
Ankhd1	0.0022683065340645347	0.02207088117105213
Chd8	0.002258536658320106	0.051821805361145876
Ahctf1	0.0022544004944890206	0.016662890486818595
Zc3h4	0.0022527554963950426	0.003202123775829624
RGD1309821	0.002252037829595059	0.013423135103737494
Agl	0.002247779740130111	0.01597317762670856
Phf19	0.002246382387493315	0.015277941031779152
Arcn1	0.002234279515420834	0.026459131355064704
Nfia	0.0022340061432614827	0.01827340760399887
Col9a3	0.0022308626482162265	0.05548600026247835
LOC103693175	0.0022286621421649336	0.031068637062489746
Sh2d3c	0.0022279387742885778	0.010935198066098772
Nolc1	0.0022267553162760075	0.01778977038607521
Clint1	0.0022237342326822175	0.05368833803318168
Nr2c2	0.002221072456569218	0.017529838028466527
Pdzd8	0.0022165210415887506	0.015552836713258245
Pim3	0.0022117914014591496	0.01504464526149607
Elmsan1	0.002210431539466136	0.06460730490842478
Ptgds	0.0022101761935254586	0.013804213978221402
Dclre1a	0.00220999687793732	0.059743015788416926
Brd4	0.0022037330319811953	0.039882802143331994
Usp53	0.0022015262079062917	0.005027840216664359
Ctsa	0.0022000516172646974	0.058011139198385714
Psen1	0.002199291854296112	0.013932151639035495
Bcl6	0.0021948748912125255	0.03760465640268504
Slc7a11	0.0021945890052253825	0.010045009610200273
Epc1	0.002192872448078111	0.06502136495573346
Ralgapb	0.002186837881201674	0.012787164736127288
Nedd9	0.002184879952147048	0.018489665550147416
C1qtnf6	0.002184450183291814	0.04128570671495105
Slc3a2	0.0021809633673118074	0.01017514786595164
